Security Code,Issuer Name,Security Id,Security Name,Status,Group,Face Value,ISIN No,Instrument
500206,Margo Finance Limited,MARGOFIN,Margo Finance Ltd,Active,X ,10.00,INE680B01019,Equity,,,,,
500207,Indo Rama Synthetics (India) Ltd.,INDORAMA,Indo Rama Synthetics (India) Ltd,Active,B ,10.00,INE156A01020,Equity,,,,,
500209,Infosys Ltd,INFY,Infosys Ltd,Active,A ,5.00,INE009A01021,Equity,,,,,
500210,Ingersoll-Rand (India) Ltd.,INGERRAND,Ingersoll-Rand (India) Ltd,Active,B ,10.00,INE177A01018,Equity,,,,,
500213,International Travel House Ltd,ITHL,International Travel House Ltd-$,Active,X ,10.00,INE262B01016,Equity,,,,,
500214,Ion Exchange (India) Ltd,IONEXCHANG,Ion Exchange India Ltd-$,Active,A ,1.00,INE570A01022,Equity,,,,,
500215,SUNDROP BRANDS LIMITED,SUNDROP,Sundrop Brands Ltd,Active,B ,10.00,INE209A01019,Equity,,,,,
500219,Jain Irrigation Systems Ltd.,JISLJALEQS,Jain Irrigation Systems Ltd,Active,A ,2.00,INE175A01038,Equity,,,,,
500220,Jasch Industries Ltd.,JASCH,Jasch Industries Ltd,Active,XT,10.00,INE711C01028,Equity,,,,,
500227,JINDAL POLY FILMS LIMITED,JINDALPOLY,Jindal Poly Films Ltd,Active,B ,10.00,INE197D01010,Equity,,,,,
500228,JSW Steel Limited,JSWSTEEL,JSW Steel Ltd,Active,A ,1.00,INE019A01038,Equity,,,,,
500233,Kajaria Ceramics Ltd,KAJARIACER,Kajaria Ceramics Ltd,Active,A ,1.00,INE217B01036,Equity,,,,,
500234,Kakatiya Cement Sugar & Industries Ltd.,KAKATCEM,Kakatiya Cement Sugar & Industries Ltd,Active,B ,10.00,INE437B01014,Equity,,,,,
500235,Kalyani Steels Ltd,KSL,Kalyani Steels Ltd,Active,B ,5.00,INE907A01026,Equity,,,,,
500236,Kanel Industries Limited,KANELIND,Kanel Industries Ltd,Active,XT,10.00,INE252C01023,Equity,,,,,
500238,Whirlpool of India Ltd,WHIRLPOOL,Whirlpool of India Ltd,Active,A ,10.00,INE716A01013,Equity,,,,,
500239,K.G.Denim Ltd,KGDENIM,KG Denim Ltd,Active,X ,10.00,INE104A01012,Equity,,,,,
500240,Kinetic Engineering Ltd.,KINETICENG,Kinetic Engineering Ltd,Active,XT,10.00,INE266B01017,Equity,,,,,
500241,Kirloskar Brothers Ltd.,KIRLOSBROS,Kirloskar Brothers Ltd-$,Active,A ,2.00,INE732A01036,Equity,,,,,
500243,Kirloskar Industries Ltd,KIRLOSIND,Kirloskar Industries Ltd,Active,B ,10.00,INE250A01039,Equity,,,,,
500245,Kirloskar Ferrous Industries Ltd.,KIRLFER,Kirloskar Ferrous Industries Ltd,Active,B ,5.00,INE884B01025,Equity,,,,,
500246,Envair Electrodyne Ltd.,ENVAIREL,Envair Electrodyne Ltd,Active,XT,10.00,INE601C01013,Equity,,,,,
500247,Kotak Mahindra Bank Ltd.,KOTAKBANK,Kotak Mahindra Bank Ltd,Active,A ,1.00,INE237A01036,Equity,,,,,
500248,KRISHNA FILAMENT INDUSTRIES LIMITED,KRIFILIND,Krishna Filament Industries Ltd,Active,XT,10.00,INE073A01019,Equity,,,,,
500249,KSB LIMITED,KSB,KSB Ltd,Active,A ,2.00,INE999A01023,Equity,,,,,
500250,L.g.Balkrishnan & Bros. Ltd.,LGBBROSLTD,LG Balakrishnan & Bros Ltd,Active,A ,10.00,INE337A01034,Equity,,,,,
500251,Trent Ltd [Lakme Ltd],TRENT,Trent Ltd,Active,A ,1.00,INE849A01020,Equity,,,,,
500252,LMW Limited,LMW,LMW Ltd,Active,A ,10.00,INE269B01029,Equity,,,,,
500253,Lic Housing Finance Ltd.,LICHSGFIN,LIC Housing Finance Ltd,Active,A ,2.00,INE115A01026,Equity,,,,,
500257,Lupin Ltd,LUPIN,Lupin Ltd,Active,A ,2.00,INE326A01037,Equity,,,,,
500259,Lyka Labs Ltd.,LYKALABS,Lyka Labs Ltd,Active,T ,10.00,INE933A01014,Equity,,,,,
500260,The Ramco Cements Limited,RAMCOCEM,The Ramco Cements Ltd,Active,A ,1.00,INE331A01037,Equity,,,,,
500262,HYBRID FINANCIAL SERVICES LIMITED,HYBRIDFIN,Hybrid Financial Services Ltd,Active,T ,5.00,INE965B01022,Equity,,,,,
500264,Mafatlal Industries Ltd.,MAFATIND,Mafatlal Industries Ltd-$,Active,B ,2.00,INE270B01035,Equity,,,,,
500265,Maharashtra Seamless Ltd.,MAHSEAMLES,Maharashtra Seamless Ltd,Active,A ,5.00,INE271B01025,Equity,,,,,
500266,Maharashtra Scooters Ltd.,MAHSCOOTER,Maharashtra Scooters Ltd,Active,A ,10.00,INE288A01013,Equity,,,,,
500267,Majestic Auto Ltd.,MAJESAUT,Majestic Auto Ltd-$,Active,T ,10.00,INE201B01022,Equity,,,,,
500268,Manali Petrochemicals Ltd.,MANALIPETC,Manali Petrochemicals Ltd,Active,B ,5.00,INE201A01024,Equity,,,,,
500270,Baroda Rayon Corpn. Ltd.,BARODARY,Baroda Rayon Corporation Ltd,Active,X ,10.00,INE461A01024,Equity,,,,,
500271,Max Financial Services Limited,MFSL,Max Financial Services Ltd,Active,A ,2.00,INE180A01020,Equity,,,,,
500277,Mid India Industries Limited,MIDINDIA,Mid India Industries Ltd,Active,X ,10.00,INE401C01018,Equity,,,,,
500279,ONIDA ELECTRONICS LIMITED,ONIDA,Onida Electronics Ltd,Active,B ,1.00,INE831A01028,Equity,,,,,
500280,Century Enka Ltd.,CENTENKA,Century Enka Ltd,Active,B ,10.00,INE485A01015,Equity,,,,,
500282,Modern Thread (India) Ltd.,MODTHREAD,Modern Thread India Ltd,Active,B ,10.00,INE794W01014,Equity,,,,,
500284,Lords Chloro Alkali Ltd,LORDSCHLO,Lords Chloro Alkali Ltd,Active,B ,10.00,INE846D01012,Equity,,,,,
500285,SpiceJet Limited,SPICEJET,Spicejet Ltd,Active,B ,10.00,INE285B01017,Equity,,,,,
500288,Morepen Laboratories Ltd.,MOREPENLAB,Morepen Laboratories Ltd,Active,B ,2.00,INE083A01026,Equity,,,,,
500290,M.R.F. Ltd.,MRF,MRF Ltd,Active,A ,10.00,INE883A01011,Equity,,,,,
500292,HeidelbergCement  India Limited,HEIDELBERG,HeidelbergCement India Ltd,Active,B ,10.00,INE578A01017,Equity,,,,,
500294,NCC Limited,NCC,NCC Ltd,Active,A ,2.00,INE868B01028,Equity,,,,,
500295,Vedanta Limited,VEDL,Vedanta Ltd,Active,A ,1.00,INE205A01025,Equity,,,,,
500296,Nahar Spinning Mills Ltd.,NAHARSPING,Nahar Spinning Mills Ltd,Active,B ,5.00,INE290A01027,Equity,,,,,
500298,Naperol Investments Limited,NAPEROL,Naperol Investments Ltd,Active,X ,10.00,INE585A01020,Equity,,,,,
500300,Grasim Industries Ltd,GRASIM,Grasim Industries Ltd,Active,A ,2.00,INE047A01021,Equity,,,,,
500304,NIIT Ltd.,NIITLTD,NIIT Ltd,Active,B ,2.00,INE161A01038,Equity,,,,,
500306,Jaykay Enterprises Limited,JAYKAY,Jaykay Enterprises Ltd,Active,B ,1.00,INE903A01025,Equity,,,,,
500307,Nirlon Limited,NIRLON,Nirlon Ltd,Active,B ,10.00,INE910A01012,Equity,,,,,
500312,Oil And Natural Gas Corporation Ltd,ONGC,Oil and Natural Gas Corporation Ltd,Active,A ,5.00,INE213A01029,Equity,,,,,
500313,Oil Country Tubular Ltd.,OILCOUNTUB,Oil Country Tubular Ltd,Active,T ,10.00,INE591A01010,Equity,,,,,
500314,Oriental Hotels Ltd.,ORIENTHOT,Oriental Hotels Ltd,Active,B ,1.00,INE750A01020,Equity,,,,,
500317,Oswal Agro Mills Ltd.,OSWALAGRO,Oswal Agro Mills Ltd,Active,B ,10.00,INE142A01012,Equity,,,,,
500319,Indian Sucrose Ltd.,INDSUCR,Indian Sucrose Ltd,Active,X ,10.00,INE557C01017,Equity,,,,,
500322,Panyam Cements & Mineral Inds. Ltd.,PANCM,Panyam Cements & Mineral Industries Ltd,Active,XT,10.00,INE167E01037,Equity,,,,,
500325,Reliance Industries Ltd,RELIANCE,Reliance Industries Ltd,Active,A ,10.00,INE002A01018,Equity,,,,,
500327,Pil Italica Lifestyle Limited,PILITA,Pil Italica Lifestyle Ltd,Active,B ,1.00,INE600A01035,Equity,,,,,
500330,Raymond Limited,RAYMOND,Raymond Ltd,Active,A ,10.00,INE301A01014,Equity,,,,,
500331,Pidilite Industries Ltd.,PIDILITIND,Pidilite Industries Ltd,Active,A ,1.00,INE318A01026,Equity,,,,,
500333,Pix Transmissions Ltd.,PIXTRANS,Pix Transmissions Ltd,Active,B ,10.00,INE751B01018,Equity,,,,,
500335,Birla Corporation Ltd.,BIRLACORPN,Birla Corporation Ltd,Active,A ,10.00,INE340A01012,Equity,,,,,
500336,Surya Roshni Ltd.,SURYAROSNI,Surya Roshni Ltd,Active,B ,5.00,INE335A01020,Equity,,,,,
500337,Prime Securities Ltd.,PRIMESECU,Prime Securities Ltd,Active,B ,5.00,INE032B01021,Equity,,,,,
500338,PRISM JOHNSON LIMITED.,PRSMJOHNSN,Prism Johnson Ltd,Active,B ,10.00,INE010A01011,Equity,,,,,
500339,Rain Industries Limited,RAIN,Rain Industries Ltd,Active,A ,2.00,INE855B01025,Equity,,,,,
500342,Prudential Sugar Corporation Ltd,PRUDMOULI,Prudential Sugar Corporation Ltd,Active,B ,10.00,INE024D01016,Equity,,,,,
500343,AMJ LAND HOLDINGS LIMITED,AMJLAND,AMJ Land Holdings Ltd,Active,B ,2.00,INE606A01024,Equity,,,,,
500346,Punjab Communications Limited,PUNJCOMMU,Punjab Communications Ltd-$,Active,B ,10.00,INE609A01010,Equity,,,,,
500350,RSWM Limited,RSWM,RSWM Ltd,Active,B ,10.00,INE611A01016,Equity,,,,,
500354,Rajshree Sugars & Chemicals Ltd.,RAJSREESUG,Rajshree Sugars & Chemicals Ltd,Active,B ,10.00,INE562B01019,Equity,,,,,
500355,Rallis India Ltd,RALLIS,Rallis India Ltd,Active,A ,1.00,INE613A01020,Equity,,,,,
500356,Shree Rama Newsprint Limited,RAMANEWS,Shree Rama Newsprint Ltd,Active,B ,10.00,INE278B01020,Equity,,,,,
500357,Rama Paper Mills Limited,RAMAPPR-B,Rama Paper Mills Ltd,Active,Z ,10.00,INE425E01013,Equity,,,,,
500360,Rapicut Carbides Ltd.,RAPICUT,Rapicut Carbides Ltd,Active,XT,10.00,INE350D01015,Equity,,,,,
500365,WELSPUN SPECIALTY SOLUTIONS LIMITED,WELSPLSOL,Welspun Specialty Solutions Ltd,Active,B ,6.00,INE731F01037,Equity,,,,,
500367,Rubfila International Ltd.,RUBFILA,Rubfila International Ltd,Active,B ,5.00,INE642C01025,Equity,,,,,
500368,Patanjali Foods Limited,PATANJALI,Patanjali Foods Ltd,Active,A ,2.00,INE619A01035,Equity,,,,,
500370,Salora International Limited,SALORAINTL,Salora International Ltd,Active,X ,10.00,INE924A01013,Equity,,,,,
500371,Samtel (India) Ltd.,SAMTELIN,Samtel India Ltd-$,Active,XT,10.00,INE538C01017,Equity,,,,,
500378,Jindal Saw Ltd.,JINDALSAW,Jindal Saw Ltd,Active,A ,1.00,INE324A01032,Equity,,,,,
500380,JK Lakshmi Cement Limited,JKLAKSHMI,JK Lakshmi Cement Ltd,Active,A ,5.00,INE786A01032,Equity,,,,,
500387,Shree Cements Ltd.,SHREECEM,Shree Cement Ltd,Active,A ,10.00,INE070A01015,Equity,,,,,
500388,Shree Krishna Paper Mills & Industr,SKPMIL,Shree Krishna Paper Mills & Industries Ltd,Active,XT,10.00,INE970C01012,Equity,,,,,
500390,Reliance Infrastructure Ltd,RELINFRA,Reliance Infrastructure Ltd,Active,T ,10.00,INE036A01016,Equity,,,,,
500399,Steelco Gujarat Ltd,STEELCO,Steelco Gujarat Ltd,Active,XT,10.00,INE629B01032,Equity,,,,,
500400,Tata Power Co. Ltd,TATAPOWER,Tata Power Company Ltd,Active,A ,1.00,INE245A01021,Equity,,,,,
500402,SPML Infra Limited,SPMLINFRA,SPML Infra Ltd,Active,B ,2.00,INE937A01023,Equity,,,,,
500403,Sundram Fasteners Ltd.,SUNDRMFAST,Sundram Fasteners Ltd,Active,A ,1.00,INE387A01021,Equity,,,,,
500404,Sunflag Iron & Steel Co. Ltd.,SUNFLAG,Sunflag Iron & Steel Company Ltd,Active,B ,10.00,INE947A01014,Equity,,,,,
500405,Supreme Petrochem Ltd.,SPLPETRO,Supreme Petrochem Ltd,Active,A ,2.00,INE663A01033,Equity,,,,,
500407,Swaraj Engines Ltd.,SWARAJENG,Swaraj Engines Ltd,Active,B ,10.00,INE277A01016,Equity,,,,,
500408,Tata Elxsi Ltd,TATAELXSI,Tata Elxsi Ltd,Active,A ,10.00,INE670A01012,Equity,,,,,
500410,ACC Ltd,ACC,ACC Ltd,Active,A ,10.00,INE012A01025,Equity,,,,,
500411,Thermax Ltd.,THERMAX,Thermax Ltd,Active,A ,2.00,INE152A01029,Equity,,,,,
500412,Thirumalai Chemicals Ltd.,TIRUMALCHM,Thirumalai Chemicals Ltd,Active,B ,1.00,INE338A01024,Equity,,,,,
500413,Thomas Cook (India) Ltd.,THOMASCOOK,Thomas Cook (India) Ltd,Active,A ,1.00,INE332A01027,Equity,,,,,
500414,Timex Group India Ltd,TIMEX,Timex Group India Ltd-$,Active,B ,1.00,INE064A01026,Equity,,,,,
500418,Tokyo Plast International Ltd.,TOKYOPLAST,Tokyo Plast International Ltd,Active,B ,10.00,INE932C01012,Equity,,,,,
500420,Torrent Pharmaceuticals Ltd.,TORNTPHARM,Torrent Pharmaceuticals Ltd,Active,A ,5.00,INE685A01028,Equity,,,,,
500421,TPI India Ltd.,TPINDIA,TPI India Ltd,Active,XT,1.00,INE578C01021,Equity,,,,,
500422,Transchem Limited.,TRANSCHEM,Transchem Ltd-$,Active,XT,10.00,INE019B01010,Equity,,,,,
500425,Ambuja Cements Ltd.,AMBUJACEM,Ambuja Cements Ltd,Active,A ,2.00,INE079A01024,Equity,,,,,
500426,UTL Industries Limited,UTLINDS,UTL Industries Ltd,Active,X ,1.00,INE184E01024,Equity,,,,,
500429,Uniphos Enterprises Limited.,UNIENTER,Uniphos Enterprises Ltd,Active,B ,2.00,INE037A01022,Equity,,,,,
500439,Vardhman Holdings Limited,VHL,Vardhman Holdings Ltd,Active,B ,10.00,INE701A01023,Equity,,,,,
500440,Hindalco Industries Ltd.,HINDALCO,Hindalco Industries Ltd,Active,A ,1.00,INE038A01020,Equity,,,,,
500444,West Coast Paper Mills Limited,WSTCSTPAPR,West Coast Paper Mills Ltd,Active,B ,2.00,INE976A01021,Equity,,,,,
