Security Code,Issuer Name,Security Id,Security Name,Status,Group,Face Value,ISIN No,Instrument
101301,Tata Investment Corporation Ltd.,TATAINVEST#,TATA INV COR,Active,A ,1.00,INE672A01026,Equity,,,,,
101425,The Bombay Burmah Trading Corporation Ltd.,BBTC#,"Bombay Burmah Trading Corpn. Ltd.,",Active,A ,2.00,INE050A01025,Equity,,,,,
102355,Balkrishna Industries Ltd.,BALKRISIND#,"Balkrishna Industries Ltd.,",Active,A ,2.00,INE787D01026,Equity,,,,,
102986,Vardhman Textiles Limted,VTL#,Vardhman Textiles Limted,Active,A ,2.00,INE825A01020,Equity,,,,,
103100,The Phoenix Mills Ltd.,PHOENIXLTD#,"Phoenix Mills Ltd.,",Active,A ,2.00,INE211B01039,Equity,,,,,
103310,Swan Corp Limited,SWANCORP#,Swan Corp Limited,Active,A ,1.00,INE665A01038,Equity,,,,,
103806,SRF Ltd.,SRF#,"SRF Ltd.,",Active,A ,10.00,INE647A01010,Equity,,,,,
104067,Zensar Technologies Ltd.,ZENSARTECH#,ZENSAR TECH,Active,A ,2.00,INE520A01027,Equity,,,,,
104614,Sarda Energy & Minerals Ltd,SARDAEN#,SARDA ENMIN,Active,A ,1.00,INE385C01021,Equity,,,,,
104973,CHOLAMANDALAM FINANCIAL HOLDINGS LIMITED,CHOLAHLDNG#,CHOLAMANDALAM FINANCIAL HOLDINGS LIMIT,Active,A ,1.00,INE149A01033,Equity,,,,,
105200,Eicher Motors Ltd.,EICHERMOT#,Eicher Motors Ltd.,Active,A ,1.00,INE066A01021,Equity,,,,,
105283,Kirloskar Pneumatic Co.Ltd.,KIRLPNU#,Kirloskar Pnuematic Co. Ltd.,Active,A ,1.00,INE811A01038,Equity,,,,,
105533,WESTLIFE FOODWORLD LIMITED,WESTLIFE#,WESTLIFE FOODWORLD LIMITED,Active,A ,2.00,INE274F01020,Equity,,,,,
105537,Zee Entertainment Enterprises Ltd.,ZEEL#,ZEE ENTER,Active,A ,1.00,INE256A01028,Equity,,,,,
