epoch,datetime_ist,open,high,low,close,volume
1742787900,2025-03-24 09:15:00+05:30,40.4,43.45,40.0,41.8,37575
1742788200,2025-03-24 09:20:00+05:30,41.5,43.0,41.15,41.6,14100
1742788500,2025-03-24 09:25:00+05:30,41.7,43.45,41.7,42.0,14400
1742788800,2025-03-24 09:30:00+05:30,42.15,46.0,42.15,45.45,22050
1742789100,2025-03-24 09:35:00+05:30,45.45,47.55,44.65,46.8,18000
1742789400,2025-03-24 09:40:00+05:30,47.2,47.2,43.45,44.5,7500
1742789700,2025-03-24 09:45:00+05:30,44.5,46.4,43.8,44.25,13875
1742790000,2025-03-24 09:50:00+05:30,44.5,44.5,42.2,42.8,23475
1742790300,2025-03-24 09:55:00+05:30,42.7,42.7,41.25,41.55,35625
1742790600,2025-03-24 10:00:00+05:30,41.55,42.15,41.0,41.35,14700
1742790900,2025-03-24 10:05:00+05:30,41.5,42.55,41.15,41.35,13425
1742791200,2025-03-24 10:10:00+05:30,41.55,41.85,41.1,41.55,7050
1742791500,2025-03-24 10:15:00+05:30,41.55,41.95,41.1,41.45,5700
1742791800,2025-03-24 10:20:00+05:30,41.25,42.55,41.05,42.05,10425
1742792100,2025-03-24 10:25:00+05:30,42.05,42.35,41.25,42.0,6225
1742792400,2025-03-24 10:30:00+05:30,42.0,42.9,41.9,42.5,4875
1742792700,2025-03-24 10:35:00+05:30,42.6,42.95,41.95,42.6,13500
1742793000,2025-03-24 10:40:00+05:30,42.6,42.6,41.0,42.5,41550
1742793300,2025-03-24 10:45:00+05:30,42.5,42.8,41.65,42.0,11250
1742793600,2025-03-24 10:50:00+05:30,42.0,43.3,42.0,43.3,6000
1742793900,2025-03-24 10:55:00+05:30,43.3,43.3,41.4,42.25,16275
1742794200,2025-03-24 11:00:00+05:30,42.25,43.2,41.0,41.45,25200
1742794500,2025-03-24 11:05:00+05:30,41.45,41.75,40.95,41.1,13650
1742794800,2025-03-24 11:10:00+05:30,41.1,41.95,40.7,40.7,7350
1742795100,2025-03-24 11:15:00+05:30,40.7,41.3,40.4,40.8,3975
1742795400,2025-03-24 11:20:00+05:30,40.8,40.8,39.85,40.05,30075
1742795700,2025-03-24 11:25:00+05:30,40.05,40.8,39.8,40.15,32100
1742796000,2025-03-24 11:30:00+05:30,40.15,40.35,39.95,40.2,11475
1742796300,2025-03-24 11:35:00+05:30,40.2,41.7,40.2,41.15,19200
1742796600,2025-03-24 11:40:00+05:30,41.15,42.05,39.45,39.55,23400
1742796900,2025-03-24 11:45:00+05:30,39.4,40.05,39.1,40.0,6675
1742797200,2025-03-24 11:50:00+05:30,40.0,40.5,39.7,40.3,1200
1742797500,2025-03-24 11:55:00+05:30,40.3,40.55,39.7,39.85,900
1742797800,2025-03-24 12:00:00+05:30,39.85,40.5,39.55,39.85,6750
1742798100,2025-03-24 12:05:00+05:30,39.85,41.0,39.85,41.0,1125
1742798400,2025-03-24 12:10:00+05:30,41.0,41.0,39.95,40.2,1125
1742798700,2025-03-24 12:15:00+05:30,40.05,40.5,40.0,40.35,14775
1742799000,2025-03-24 12:20:00+05:30,40.35,40.45,40.0,40.05,9075
1742799300,2025-03-24 12:25:00+05:30,39.95,40.35,39.75,39.85,8175
1742799600,2025-03-24 12:30:00+05:30,39.85,40.5,39.8,40.4,22725
1742799900,2025-03-24 12:35:00+05:30,40.4,40.55,39.7,40.1,8175
1742800200,2025-03-24 12:40:00+05:30,40.1,40.1,39.65,39.85,4875
1742800500,2025-03-24 12:45:00+05:30,39.85,40.25,39.5,39.9,5325
1742800800,2025-03-24 12:50:00+05:30,39.85,40.7,39.8,40.35,5700
1742801100,2025-03-24 12:55:00+05:30,40.35,41.6,40.35,41.15,1800
1742801400,2025-03-24 13:00:00+05:30,41.75,42.2,41.0,41.4,12675
1742801700,2025-03-24 13:05:00+05:30,41.4,41.4,40.35,40.6,5250
1742802000,2025-03-24 13:10:00+05:30,40.6,40.95,40.2,40.65,4800
1742802300,2025-03-24 13:15:00+05:30,40.45,40.95,39.95,40.9,3675
1742802600,2025-03-24 13:20:00+05:30,40.9,40.9,39.75,39.95,3600
1742802900,2025-03-24 13:25:00+05:30,39.95,40.15,39.45,39.45,7350
1742803200,2025-03-24 13:30:00+05:30,39.7,40.35,39.6,39.95,10800
1742803500,2025-03-24 13:35:00+05:30,39.95,40.5,39.6,39.6,6600
1742803800,2025-03-24 13:40:00+05:30,39.6,40.55,39.6,40.5,3150
1742804100,2025-03-24 13:45:00+05:30,40.55,41.1,40.55,41.0,7950
1742804400,2025-03-24 13:50:00+05:30,41.45,41.6,39.85,39.85,3000
1742804700,2025-03-24 13:55:00+05:30,39.85,40.2,39.3,39.35,9450
1742805000,2025-03-24 14:00:00+05:30,39.35,40.65,39.35,40.0,2775
