epoch_short,datetime_ist,open_short,high_short,low_short,close_short,volume_short,epoch_long,open_long,high_long,low_long,close_long,volume_long,price_diff,macd
1742787900,2025-03-24 09:15:00+05:30,122.7,141.5,121.6,140.45,122175,1742787900,148.0,176.0,142.7,174.65,244425,-34.20000000000002,0.0
1742788200,2025-03-24 09:20:00+05:30,140.65,142.0,132.35,141.25,158400,1742788200,174.25,176.65,165.4,175.85,150975,-34.599999999999994,-0.0003087015242186908
1742788500,2025-03-24 09:25:00+05:30,140.65,140.65,134.25,135.15,57225,1742788500,175.85,175.85,167.45,168.7,86475,-33.54999999999998,0.00021009184621334498
1742788800,2025-03-24 09:30:00+05:30,134.45,134.5,126.7,127.95,14025,1742788800,168.0,168.0,158.45,159.05,93900,-31.10000000000001,0.002591092879271173
1742789100,2025-03-24 09:35:00+05:30,127.6,132.5,126.05,126.05,9225,1742789100,158.75,165.4,156.55,156.55,56625,-30.500000000000014,0.005302680702818918
1742789400,2025-03-24 09:40:00+05:30,126.5,138.55,124.65,134.5,25725,1742789400,157.25,172.0,155.5,167.6,76050,-33.099999999999994,0.005855036100228972
1742789700,2025-03-24 09:45:00+05:30,134.65,144.0,134.65,142.9,27525,1742789700,167.6,178.55,167.1,177.35,88950,-34.44999999999999,0.005330739157820119
1742790000,2025-03-24 09:50:00+05:30,143.05,150.0,142.25,144.5,27900,1742790000,177.55,186.6,176.05,180.05,86175,-35.55000000000001,0.003982127605155483
1742790300,2025-03-24 09:55:00+05:30,144.5,160.5,144.5,158.8,31875,1742790300,180.05,198.8,180.05,196.25,89250,-37.44999999999999,0.0012380071137485515
1742790600,2025-03-24 10:00:00+05:30,158.4,165.8,156.7,162.7,25800,1742790600,196.25,204.5,193.65,200.55,131550,-37.85000000000002,-0.0016654075719273465
1742790900,2025-03-24 10:05:00+05:30,163.45,163.9,159.8,160.4,39825,1742790900,200.4,201.95,196.55,198.05,118500,-37.650000000000006,-0.004254094995197022
1742791200,2025-03-24 10:10:00+05:30,160.45,162.5,158.55,161.7,19950,1742791200,198.05,200.6,195.55,198.95,69750,-37.25,-0.006388951894024331
1742791500,2025-03-24 10:15:00+05:30,161.3,166.75,160.95,166.3,12075,1742791500,199.6,208.65,197.2,207.0,69900,-40.69999999999999,-0.011064450281018878
1742791800,2025-03-24 10:20:00+05:30,168.05,168.15,162.8,164.55,13425,1742791800,208.55,208.55,200.75,201.75,56400,-37.19999999999999,-0.012774079607041244
1742792100,2025-03-24 10:25:00+05:30,164.15,170.15,163.6,169.65,11325,1742792100,202.0,209.4,201.35,208.1,48300,-38.44999999999999,-0.015344864432385918
1742792400,2025-03-24 10:30:00+05:30,168.7,175.25,168.7,172.95,27825,1742792400,207.0,214.75,207.0,209.95,210075,-37.0,-0.016643898852919392
1742792700,2025-03-24 10:35:00+05:30,171.45,181.25,170.95,178.75,49800,1742792700,209.95,220.45,209.5,217.0,123900,-38.25,-0.018823600576006072
1742793000,2025-03-24 10:40:00+05:30,178.0,183.7,178.0,182.6,13800,1742793000,217.0,224.4,217.0,222.25,65025,-39.650000000000006,-0.02194979473750891
1742793300,2025-03-24 10:45:00+05:30,182.6,187.35,180.05,187.35,7125,1742793300,222.0,228.25,219.2,228.25,69900,-40.900000000000006,-0.02585244301423728
