epoch,datetime_ist,open,high,low,close,volume
1742787900,2025-03-24 09:15:00+05:30,251.5,252.05,227.0,228.4,55875
1742788200,2025-03-24 09:20:00+05:30,228.95,239.55,228.15,231.3,49950
1742788500,2025-03-24 09:25:00+05:30,230.8,242.0,230.8,238.0,32175
1742788800,2025-03-24 09:30:00+05:30,238.35,255.6,238.35,255.05,33525
1742789100,2025-03-24 09:35:00+05:30,255.0,260.65,246.65,258.65,17700
1742789400,2025-03-24 09:40:00+05:30,260.0,260.6,237.95,246.1,14775
1742789700,2025-03-24 09:45:00+05:30,246.1,249.75,235.2,238.75,16950
1742790000,2025-03-24 09:50:00+05:30,237.65,238.6,227.8,235.4,19800
1742790300,2025-03-24 09:55:00+05:30,234.0,234.35,218.25,218.8,23850
1742790600,2025-03-24 10:00:00+05:30,219.5,221.3,213.9,216.7,24525
1742790900,2025-03-24 10:05:00+05:30,216.35,221.6,215.6,220.0,14775
1742791200,2025-03-24 10:10:00+05:30,220.0,221.2,217.55,219.15,12225
1742791500,2025-03-24 10:15:00+05:30,219.15,221.9,215.7,216.0,10950
1742791800,2025-03-24 10:20:00+05:30,216.0,222.2,215.05,220.95,10425
1742792100,2025-03-24 10:25:00+05:30,220.95,221.4,215.75,219.0,6675
1742792400,2025-03-24 10:30:00+05:30,219.5,222.0,217.5,222.0,17400
1742792700,2025-03-24 10:35:00+05:30,222.0,222.0,216.9,220.4,15750
1742793000,2025-03-24 10:40:00+05:30,220.0,220.15,214.5,217.95,7425
1742793300,2025-03-24 10:45:00+05:30,217.95,220.25,215.7,216.0,7350
1742793600,2025-03-24 10:50:00+05:30,216.0,216.65,212.0,214.1,13800
1742793900,2025-03-24 10:55:00+05:30,214.1,214.15,208.15,208.7,19500
1742794200,2025-03-24 11:00:00+05:30,208.7,212.05,202.05,202.55,27300
1742794500,2025-03-24 11:05:00+05:30,202.55,206.8,202.55,206.45,20550
1742794800,2025-03-24 11:10:00+05:30,205.45,210.8,204.75,206.75,7500
1742795100,2025-03-24 11:15:00+05:30,206.9,212.0,206.0,209.8,16575
1742795400,2025-03-24 11:20:00+05:30,209.25,209.25,205.0,207.35,1950
1742795700,2025-03-24 11:25:00+05:30,206.0,207.05,203.2,205.95,11550
1742796000,2025-03-24 11:30:00+05:30,205.0,207.1,204.1,206.25,11250
1742796300,2025-03-24 11:35:00+05:30,206.15,213.35,205.25,212.9,7125
1742796600,2025-03-24 11:40:00+05:30,212.05,218.2,211.65,211.65,10500
1742796900,2025-03-24 11:45:00+05:30,210.9,210.9,206.0,207.55,9000
1742797200,2025-03-24 11:50:00+05:30,208.8,212.0,208.5,209.5,5550
1742797500,2025-03-24 11:55:00+05:30,209.5,211.45,205.05,205.05,7050
1742797800,2025-03-24 12:00:00+05:30,205.05,209.4,204.5,206.15,7350
1742798100,2025-03-24 12:05:00+05:30,206.15,209.95,206.15,209.0,5850
1742798400,2025-03-24 12:10:00+05:30,209.0,209.0,203.2,204.9,16800
1742798700,2025-03-24 12:15:00+05:30,203.7,205.2,199.2,200.35,4425
