epoch,datetime_ist,open,high,low,close,volume
1742787900,2025-03-24 09:15:00+05:30,925.45,954.5,923.0,953.0,7050
1742788200,2025-03-24 09:20:00+05:30,953.0,953.0,930.4,940.5,3825
1742788500,2025-03-24 09:25:00+05:30,940.5,941.95,930.0,934.0,675
1742788800,2025-03-24 09:30:00+05:30,934.0,934.0,908.0,927.05,675
1742789100,2025-03-24 09:35:00+05:30,927.05,927.05,889.1,889.1,1875
1742789400,2025-03-24 09:40:00+05:30,889.1,902.25,889.1,902.25,225
1742789700,2025-03-24 09:45:00+05:30,902.25,944.1,902.25,944.1,1275
1742790000,2025-03-24 09:50:00+05:30,944.1,966.3,944.1,951.55,1575
1742790300,2025-03-24 09:55:00+05:30,953.05,997.0,953.05,994.0,1950
1742790600,2025-03-24 10:00:00+05:30,994.0,1010.65,992.0,1003.95,12300
1742790900,2025-03-24 10:05:00+05:30,1003.95,1004.35,992.7,994.8,15225
1742791200,2025-03-24 10:10:00+05:30,994.8,1000.9,988.9,994.55,3600
1742791500,2025-03-24 10:15:00+05:30,995.05,1009.05,992.5,1006.05,4650
1742791800,2025-03-24 10:20:00+05:30,1006.05,1011.9,996.0,999.55,3375
1742792100,2025-03-24 10:25:00+05:30,998.9,1013.1,997.65,1013.1,2100
1742792400,2025-03-24 10:30:00+05:30,1008.0,1015.95,1007.8,1010.95,1875
1742792700,2025-03-24 10:35:00+05:30,1010.95,1025.9,1008.65,1019.5,4125
1742793000,2025-03-24 10:40:00+05:30,1019.5,1035.3,1019.5,1028.45,1500
1742793300,2025-03-24 10:45:00+05:30,1028.45,1030.7,1020.1,1027.75,825
1742793600,2025-03-24 10:50:00+05:30,1027.75,1051.6,1027.75,1048.2,1275
1742793900,2025-03-24 10:55:00+05:30,1048.2,1069.65,1048.2,1069.65,675
1742794200,2025-03-24 11:00:00+05:30,1069.65,1096.0,1063.05,1089.55,2025
1742794500,2025-03-24 11:05:00+05:30,1089.55,1089.55,1059.05,1059.05,450
1742794800,2025-03-24 11:10:00+05:30,1059.05,1064.1,1047.8,1061.7,1425
1742795100,2025-03-24 11:15:00+05:30,1061.7,1061.7,1047.05,1047.05,75
1742795400,2025-03-24 11:20:00+05:30,1047.05,1060.35,1047.05,1060.35,450
1742795700,2025-03-24 11:25:00+05:30,1060.35,1069.2,1057.5,1067.0,525
1742796000,2025-03-24 11:30:00+05:30,1068.05,1076.4,1064.8,1066.9,1425
1742796300,2025-03-24 11:35:00+05:30,1066.9,1066.9,1043.0,1043.0,225
1742796600,2025-03-24 11:40:00+05:30,1043.0,1043.0,1018.85,1020.1,450
1742796900,2025-03-24 11:45:00+05:30,1020.1,1054.0,1020.1,1041.15,525
1742797200,2025-03-24 11:50:00+05:30,1041.15,1046.5,1041.15,1046.35,4200
1742797500,2025-03-24 11:55:00+05:30,1046.35,1057.1,1045.35,1057.1,450
1742797800,2025-03-24 12:00:00+05:30,1057.1,1063.0,1050.15,1055.0,600
1742798100,2025-03-24 12:05:00+05:30,1055.0,1057.15,1043.55,1053.65,975
1742798400,2025-03-24 12:10:00+05:30,1053.65,1057.4,1053.65,1057.4,150
1742798700,2025-03-24 12:15:00+05:30,1057.4,1080.0,1057.4,1080.0,375
1742799000,2025-03-24 12:20:00+05:30,1080.0,1080.4,1067.85,1071.5,2175
1742799300,2025-03-24 12:25:00+05:30,1071.5,1082.45,1071.5,1080.8,225
1742799600,2025-03-24 12:30:00+05:30,1080.8,1086.1,1073.7,1073.7,825
1742799900,2025-03-24 12:35:00+05:30,1073.7,1073.7,1073.7,1073.7,0
1742800200,2025-03-24 12:40:00+05:30,1073.7,1073.7,1062.5,1066.9,300
1742800500,2025-03-24 12:45:00+05:30,1066.9,1071.0,1066.0,1071.0,150
1742800800,2025-03-24 12:50:00+05:30,1071.0,1076.9,1071.0,1075.75,975
1742801100,2025-03-24 12:55:00+05:30,1075.75,1075.75,1060.0,1060.0,300
1742801400,2025-03-24 13:00:00+05:30,1060.0,1064.35,1060.0,1064.35,300
1742801700,2025-03-24 13:05:00+05:30,1064.35,1072.0,1064.35,1072.0,900
1742802000,2025-03-24 13:10:00+05:30,1072.0,1081.0,1072.0,1081.0,300
1742802300,2025-03-24 13:15:00+05:30,1081.0,1081.0,1081.0,1081.0,0
1742802600,2025-03-24 13:20:00+05:30,1081.0,1083.7,1081.0,1081.75,2025
1742802900,2025-03-24 13:25:00+05:30,1081.75,1091.7,1081.75,1091.7,2550
1742803200,2025-03-24 13:30:00+05:30,1089.4,1094.3,1085.05,1085.7,2250
1742803500,2025-03-24 13:35:00+05:30,1085.7,1091.45,1084.6,1085.9,825
1742803800,2025-03-24 13:40:00+05:30,1085.9,1085.9,1085.9,1085.9,0
1742804100,2025-03-24 13:45:00+05:30,1085.9,1085.9,1064.8,1071.8,825
1742804400,2025-03-24 13:50:00+05:30,1071.8,1089.0,1071.8,1089.0,375
1742804700,2025-03-24 13:55:00+05:30,1089.0,1113.15,1083.7,1108.3,2175
1742805000,2025-03-24 14:00:00+05:30,1108.3,1108.95,1105.0,1105.0,2325
1742805300,2025-03-24 14:05:00+05:30,1105.0,1105.0,1105.0,1105.0,825
1742805600,2025-03-24 14:10:00+05:30,1105.0,1125.75,1105.0,1125.75,225
1742805900,2025-03-24 14:15:00+05:30,1125.75,1125.75,1122.0,1122.0,825
1742806200,2025-03-24 14:20:00+05:30,1122.0,1133.0,1122.0,1131.05,375
1742806500,2025-03-24 14:25:00+05:30,1131.05,1143.0,1131.05,1140.0,450
1742806800,2025-03-24 14:30:00+05:30,1140.0,1140.0,1128.05,1130.4,525
1742807100,2025-03-24 14:35:00+05:30,1130.4,1137.1,1130.4,1137.1,75
1742807400,2025-03-24 14:40:00+05:30,1137.1,1137.1,1125.0,1128.1,1650
1742807700,2025-03-24 14:45:00+05:30,1128.1,1128.1,1124.0,1125.8,6225
1742808000,2025-03-24 14:50:00+05:30,1125.8,1137.3,1125.8,1137.3,300
1742808300,2025-03-24 14:55:00+05:30,1137.3,1137.3,1123.45,1125.7,1050
1742808600,2025-03-24 15:00:00+05:30,1125.7,1125.7,1097.75,1105.85,675
1742808900,2025-03-24 15:05:00+05:30,1105.85,1108.7,1105.85,1108.7,75
1742809200,2025-03-24 15:10:00+05:30,1108.7,1114.0,1108.7,1114.0,225
1742809500,2025-03-24 15:15:00+05:30,1114.0,1126.7,1114.0,1125.9,975
1742809800,2025-03-24 15:20:00+05:30,1125.9,1130.85,1125.9,1130.85,600
1742810100,2025-03-24 15:25:00+05:30,1130.85,1143.6,1130.85,1143.6,1050
1742874300,2025-03-25 09:15:00+05:30,1169.2,1191.7,1160.0,1162.55,3975
1742874600,2025-03-25 09:20:00+05:30,1162.55,1162.55,1142.0,1142.0,600
1742874900,2025-03-25 09:25:00+05:30,1124.7,1146.05,1112.6,1146.05,1125
1742875200,2025-03-25 09:30:00+05:30,1146.05,1182.8,1146.05,1176.6,900
1742875500,2025-03-25 09:35:00+05:30,1176.6,1209.75,1176.6,1209.75,1050
1742875800,2025-03-25 09:40:00+05:30,1209.75,1209.75,1202.5,1202.5,75
1742876100,2025-03-25 09:45:00+05:30,1202.5,1218.8,1193.9,1218.8,825
1742876400,2025-03-25 09:50:00+05:30,1218.8,1262.4,1218.8,1262.4,4200
1742876700,2025-03-25 09:55:00+05:30,1262.4,1290.4,1258.35,1283.0,600
1742877000,2025-03-25 10:00:00+05:30,1283.0,1283.0,1252.05,1255.8,375
1742877300,2025-03-25 10:05:00+05:30,1255.8,1259.8,1255.8,1259.8,75
1742877600,2025-03-25 10:10:00+05:30,1259.8,1259.8,1215.65,1215.65,450
1742877900,2025-03-25 10:15:00+05:30,1215.65,1225.05,1215.65,1225.05,75
1742878200,2025-03-25 10:20:00+05:30,1225.05,1260.1,1225.05,1260.1,150
1742878500,2025-03-25 10:25:00+05:30,1260.1,1260.1,1245.0,1245.0,75
1742878800,2025-03-25 10:30:00+05:30,1245.0,1245.0,1221.55,1221.55,375
1742879100,2025-03-25 10:35:00+05:30,1221.55,1221.55,1154.85,1154.85,225
1742879400,2025-03-25 10:40:00+05:30,1154.85,1194.8,1154.85,1194.8,675
1742879700,2025-03-25 10:45:00+05:30,1194.8,1194.8,1179.0,1183.0,675
1742880000,2025-03-25 10:50:00+05:30,1183.0,1183.0,1158.85,1158.85,225
1742880300,2025-03-25 10:55:00+05:30,1158.85,1158.85,1111.1,1120.0,525
1742880600,2025-03-25 11:00:00+05:30,1120.0,1131.5,1120.0,1131.5,225
