epoch_short,datetime_ist,open_short,high_short,low_short,close_short,volume_short,epoch_long,open_long,high_long,low_long,close_long,volume_long,price_diff,macd
1742787900,2025-03-24 09:15:00+05:30,1161.85,1219.9,1161.85,1218.5,3375,1742787900,1304.0,1304.0,1304.0,1304.0,75,-85.5,0.0
1742788200,2025-03-24 09:20:00+05:30,1218.5,1219.95,1190.05,1208.0,7575,1742788200,1304.0,1310.0,1304.0,1305.0,225,-97.0,-0.008875168821163015
1742788500,2025-03-24 09:25:00+05:30,1208.0,1209.0,1191.6,1195.0,2475,1742788500,1305.0,1309.15,1305.0,1309.15,75,-114.15000000000009,-0.030492755427275142
1742788800,2025-03-24 09:30:00+05:30,1189.9,1191.95,1160.9,1160.9,23850,1742788800,1309.15,1309.15,1250.0,1250.0,150,-89.09999999999991,-0.03156985088583042
1742789100,2025-03-24 09:35:00+05:30,1160.0,1177.9,1153.25,1153.25,2925,1742789100,1250.0,1261.6,1250.0,1261.6,375,-108.34999999999991,-0.04741982411522372
1742789400,2025-03-24 09:40:00+05:30,1153.25,1200.0,1148.95,1188.9,4125,1742789400,1261.6,1280.1,1261.6,1280.1,75,-91.19999999999982,-0.04912913138018382
1742789700,2025-03-24 09:45:00+05:30,1188.9,1210.0,1182.85,1210.0,6825,1742789700,1280.1,1299.0,1280.1,1299.0,225,-89.0,-0.049009003995564626
1742790000,2025-03-24 09:50:00+05:30,1208.45,1239.85,1208.45,1221.45,3675,1742790000,1299.0,1315.0,1299.0,1315.0,75,-93.54999999999995,-0.05236911588573889
1742790300,2025-03-24 09:55:00+05:30,1221.45,1263.85,1218.7,1263.0,6825,1742790300,1315.0,1359.75,1315.0,1359.75,225,-96.75,-0.057974308184881806
1742790600,2025-03-24 10:00:00+05:30,1263.0,1275.0,1256.15,1274.6,7950,1742790600,1359.75,1374.2,1347.3,1374.2,600,-99.60000000000014,-0.06542712312615606
1742790900,2025-03-24 10:05:00+05:30,1274.6,1274.6,1259.75,1263.05,3750,1742790900,1374.2,1374.2,1352.05,1352.05,225,-89.0,-0.06424048062275745
1742791200,2025-03-24 10:10:00+05:30,1263.05,1266.05,1255.4,1264.0,4800,1742791200,1352.05,1364.8,1352.05,1364.8,300,-100.79999999999995,-0.07217597675499121
1742791500,2025-03-24 10:15:00+05:30,1262.25,1281.7,1262.25,1277.55,7350,1742791500,1364.8,1368.7,1360.6,1368.7,225,-91.15000000000009,-0.07217352482460626
1742791800,2025-03-24 10:20:00+05:30,1277.65,1280.75,1262.8,1268.25,3825,1742791800,1368.7,1376.15,1350.25,1350.3,525,-82.04999999999995,-0.06509254737790116
1742792100,2025-03-24 10:25:00+05:30,1265.05,1281.05,1262.45,1281.05,7350,1742792100,1350.3,1370.8,1350.3,1362.45,450,-81.40000000000009,-0.057847693297063074
1742792400,2025-03-24 10:30:00+05:30,1277.55,1285.95,1275.0,1276.0,2100,1742792400,1362.45,1384.7,1362.45,1384.7,225,-108.70000000000005,-0.07202405237188714
1742792700,2025-03-24 10:35:00+05:30,1276.0,1294.75,1274.2,1285.0,3075,1742792700,1384.7,1392.35,1384.7,1390.5,300,-105.5,-0.08289842761750776
