epoch_short,datetime_ist,open_short,high_short,low_short,close_short,volume_short,epoch_long,open_long,high_long,low_long,close_long,volume_long,price_diff,macd
1742787900,2025-03-24 09:15:00+05:30,912.5,912.5,803.5,803.5,375,1742787900,926.55,926.55,877.45,877.45,2400,-73.95000000000005,0.0
1742788200,2025-03-24 09:20:00+05:30,803.5,810.05,803.5,809.0,150,1742788200,877.45,904.95,877.45,885.0,23400,-76.0,-0.001582095311604803
1742788500,2025-03-24 09:25:00+05:30,809.0,809.0,809.0,809.0,0,1742788500,887.35,905.5,887.35,903.0,13575,-94.0,-0.01696784807067786
1742788800,2025-03-24 09:30:00+05:30,809.0,844.15,809.0,844.15,300,1742788800,904.85,935.6,904.85,935.6,21150,-91.45000000000005,-0.029529478665779152
1742789100,2025-03-24 09:35:00+05:30,844.15,844.15,838.1,838.1,75,1742789100,935.6,942.0,923.4,942.0,4425,-103.89999999999998,-0.05098834618858916
1742789400,2025-03-24 09:40:00+05:30,838.1,838.1,838.1,838.1,0,1742789400,946.8,951.75,895.65,914.55,20625,-76.44999999999993,-0.05004739280435899
1742789700,2025-03-24 09:45:00+05:30,838.1,838.1,838.1,838.1,0,1742789700,914.55,916.9,886.55,890.1,9975,-52.0,-0.030249993575992562
1742790000,2025-03-24 09:50:00+05:30,838.1,838.1,796.0,796.0,1725,1742790000,890.65,890.65,869.0,883.5,7575,-87.5,-0.038911298072605405
1742790300,2025-03-24 09:55:00+05:30,796.0,796.0,763.5,763.5,300,1742790300,883.5,883.5,842.55,842.55,6825,-79.04999999999995,-0.04054666090041792
1742790600,2025-03-24 10:00:00+05:30,763.5,763.5,763.5,763.5,0,1742790600,842.55,844.45,829.65,835.5,7275,-72.0,-0.03662025840185379
1742790900,2025-03-24 10:05:00+05:30,763.5,763.5,763.0,763.0,75,1742790900,835.5,849.0,835.5,846.85,3075,-83.85000000000002,-0.0420260220765698
1742791200,2025-03-24 10:10:00+05:30,763.0,764.5,763.0,764.5,225,1742791200,846.85,850.0,843.95,843.95,1275,-79.45000000000005,-0.043707429013466026
1742791500,2025-03-24 10:15:00+05:30,764.5,764.5,755.25,755.25,600,1742791500,843.95,846.95,833.05,833.85,8625,-78.60000000000002,-0.04460698194958468
1742791800,2025-03-24 10:20:00+05:30,755.25,755.25,755.25,755.25,0,1742791800,833.85,844.8,831.5,844.8,3150,-89.54999999999995,-0.053873522930913964
1742792100,2025-03-24 10:25:00+05:30,755.25,755.25,755.0,755.0,525,1742792100,844.8,844.8,830.05,834.55,1800,-79.54999999999995,-0.054873193040066326
1742792400,2025-03-24 10:30:00+05:30,755.0,755.0,755.0,755.0,0,1742792400,834.55,840.55,828.05,840.55,1575,-85.54999999999995,-0.06040626097227175
1742792700,2025-03-24 10:35:00+05:30,755.0,755.0,750.5,750.5,225,1742792700,840.55,840.55,827.5,832.75,2175,-82.25,-0.0630427407631231
