epoch_short,datetime_ist,open_short,high_short,low_short,close_short,volume_short,epoch_long,open_long,high_long,low_long,close_long,volume_long,price_diff,macd
1742787900,2025-03-24 09:15:00+05:30,251.5,252.05,227.0,228.4,55875,1742787900,287.85,295.0,259.45,261.4,275100,-32.99999999999997,0.0
1742788200,2025-03-24 09:20:00+05:30,228.95,239.55,228.15,231.3,49950,1742788200,261.25,273.6,260.4,264.05,154350,-32.75,0.0001929384526349054
1742788500,2025-03-24 09:25:00+05:30,230.8,242.0,230.8,238.0,32175,1742788500,265.0,276.85,265.0,272.5,124950,-34.5,-0.0009754131341637162
1742788800,2025-03-24 09:30:00+05:30,238.35,255.6,238.35,255.05,33525,1742788800,272.75,292.0,272.75,292.0,123225,-36.94999999999999,-0.003969789512936472
1742789100,2025-03-24 09:35:00+05:30,255.0,260.65,246.65,258.65,17700,1742789100,292.75,297.3,283.0,297.3,65025,-38.650000000000034,-0.008109008251416583
1742789400,2025-03-24 09:40:00+05:30,260.0,260.6,237.95,246.1,14775,1742789400,297.05,298.6,271.65,279.0,69450,-32.900000000000006,-0.007577577915093059
1742789700,2025-03-24 09:45:00+05:30,246.1,249.75,235.2,238.75,16950,1742789700,278.95,285.6,269.0,271.7,61050,-32.94999999999999,-0.007108006715149884
1742790000,2025-03-24 09:50:00+05:30,237.65,238.6,227.8,235.4,19800,1742790000,272.9,273.0,259.0,267.6,128700,-32.20000000000002,-0.00607986445479014
1742790300,2025-03-24 09:55:00+05:30,234.0,234.35,218.25,218.8,23850,1742790300,267.7,267.7,249.3,250.4,131550,-31.599999999999994,-0.004640314311764371
1742790600,2025-03-24 10:00:00+05:30,219.5,221.3,213.9,216.7,24525,1742790600,251.2,253.25,245.1,248.7,118425,-32.0,-0.0035847639725901104
1742790900,2025-03-24 10:05:00+05:30,216.35,221.6,215.6,220.0,14775,1742790900,247.85,254.15,247.3,251.6,103950,-31.599999999999994,-0.0022755839287000867
1742791200,2025-03-24 10:10:00+05:30,220.0,221.2,217.55,219.15,12225,1742791200,252.25,253.95,248.95,251.0,88725,-31.849999999999994,-0.001229322039691283
1742791500,2025-03-24 10:15:00+05:30,219.15,221.9,215.7,216.0,10950,1742791500,250.7,253.45,246.05,247.0,64725,-31.0,0.0004165499036545839
1742791800,2025-03-24 10:20:00+05:30,216.0,222.2,215.05,220.95,10425,1742791800,247.2,253.75,246.0,252.85,76725,-31.900000000000006,0.001277337179530491
1742792100,2025-03-24 10:25:00+05:30,220.95,221.4,215.75,219.0,6675,1742792100,252.9,253.6,246.1,251.4,30075,-32.400000000000006,0.0017040953342331022
1742792400,2025-03-24 10:30:00+05:30,219.5,222.0,217.5,222.0,17400,1742792400,251.4,254.15,248.05,254.15,39750,-32.150000000000006,0.00229909279102003
1742792700,2025-03-24 10:35:00+05:30,222.0,222.0,216.9,220.4,15750,1742792700,253.95,255.2,248.05,251.15,59025,-30.75,0.003940168648554732
1742793000,2025-03-24 10:40:00+05:30,220.0,220.15,214.5,217.95,7425,1742793000,251.95,252.15,244.55,250.0,57000,-32.05000000000001,0.004485001747433159
1742793300,2025-03-24 10:45:00+05:30,217.95,220.25,215.7,216.0,7350,1742793300,249.95,252.45,246.55,247.0,38925,-31.0,0.0058068611617585475
1742793600,2025-03-24 10:50:00+05:30,216.0,216.65,212.0,214.1,13800,1742793600,246.05,248.45,241.25,245.5,64275,-31.400000000000006,0.006743106931793363
1742793900,2025-03-24 10:55:00+05:30,214.1,214.15,208.15,208.7,19500,1742793900,245.5,245.5,237.7,238.3,81600,-29.600000000000023,0.00901200440424077
1742794200,2025-03-24 11:00:00+05:30,208.7,212.05,202.05,202.55,27300,1742794200,237.65,242.7,229.55,231.75,135225,-29.19999999999999,0.011458325202994502
1742794500,2025-03-24 11:05:00+05:30,202.55,206.8,202.55,206.45,20550,1742794500,231.85,236.8,231.7,235.65,64950,-29.200000000000017,0.01376175802032975
1742794800,2025-03-24 11:10:00+05:30,205.45,210.8,204.75,206.75,7500,1742794800,235.7,241.15,234.05,235.9,47025,-29.150000000000006,0.015966942342167556
1742795100,2025-03-24 11:15:00+05:30,206.9,212.0,206.0,209.8,16575,1742795100,236.0,242.7,235.0,239.7,28425,-29.899999999999977,0.01746015673986534
1742795400,2025-03-24 11:20:00+05:30,209.25,209.25,205.0,207.35,1950,1742795400,239.25,239.8,234.5,236.1,62625,-28.75,0.019745593110187087
1742795700,2025-03-24 11:25:00+05:30,206.0,207.05,203.2,205.95,11550,1742795700,236.1,238.15,233.15,235.9,34650,-29.950000000000017,0.02096445678098746
1742796000,2025-03-24 11:30:00+05:30,205.0,207.1,204.1,206.25,11250,1742796000,235.55,237.5,234.15,236.6,47850,-30.349999999999994,0.021791652477709533
1742796300,2025-03-24 11:35:00+05:30,206.15,213.35,205.25,212.9,7125,1742796300,235.25,243.95,234.95,242.0,92175,-29.099999999999994,0.023521396855166188
1742796600,2025-03-24 11:40:00+05:30,212.05,218.2,211.65,211.65,10500,1742796600,241.95,249.0,241.65,241.8,77400,-30.150000000000006,0.024327866490068573
1742796900,2025-03-24 11:45:00+05:30,210.9,210.9,206.0,207.55,9000,1742796900,241.8,241.8,236.0,238.65,44250,-31.099999999999994,0.024338204764326576
1742797200,2025-03-24 11:50:00+05:30,208.8,212.0,208.5,209.5,5550,1742797200,238.65,243.75,238.65,240.0,59775,-30.5,0.024792245741853236
1742797500,2025-03-24 11:55:00+05:30,209.5,211.45,205.05,205.05,7050,1742797500,240.7,242.8,234.7,235.3,27000,-30.25,0.025395212704218295
1742797800,2025-03-24 12:00:00+05:30,205.05,209.4,204.5,206.15,7350,1742797800,235.05,239.45,234.1,236.5,44250,-30.349999999999994,0.02586836614774768
1742798100,2025-03-24 12:05:00+05:30,206.15,209.95,206.15,209.0,5850,1742798100,236.75,241.45,236.2,238.65,89400,-29.650000000000006,0.026835857032416754
1742798400,2025-03-24 12:10:00+05:30,209.0,209.0,203.2,204.9,16800,1742798400,238.1,238.2,232.0,233.0,87600,-28.099999999999994,0.028925842449329053
1742798700,2025-03-24 12:15:00+05:30,203.7,205.2,199.2,200.35,4425,1742798700,233.0,234.75,227.0,229.55,51375,-29.200000000000017,0.03003005529665259
1742799000,2025-03-24 12:20:00+05:30,200.45,201.15,199.0,200.65,7425,1742799000,228.3,230.2,226.5,228.65,35775,-28.0,0.031976692093458325
1742799300,2025-03-24 12:25:00+05:30,200.65,201.25,198.05,199.1,4125,1742799300,228.35,230.25,225.65,226.55,80775,-27.450000000000017,0.034216450322126946
1742799600,2025-03-24 12:30:00+05:30,199.1,201.35,197.45,201.35,6675,1742799600,225.8,231.15,225.1,231.15,36825,-29.80000000000001,0.03449345394183467
1742799900,2025-03-24 12:35:00+05:30,201.35,202.1,199.0,201.2,4125,1742799900,230.8,231.85,227.0,230.5,48525,-29.30000000000001,0.03511453573175771
1742800200,2025-03-24 12:40:00+05:30,201.6,202.95,199.0,200.15,3825,1742800200,230.45,232.0,226.5,227.5,73125,-27.349999999999994,0.03717940579656798
