epoch,datetime_ist,open,high,low,close,volume
1742787900,2025-03-24 09:15:00+05:30,74.9,89.4,74.9,88.75,31200
1742788200,2025-03-24 09:20:00+05:30,88.25,90.35,84.35,90.25,59700
1742788500,2025-03-24 09:25:00+05:30,90.25,90.25,85.3,86.0,36225
1742788800,2025-03-24 09:30:00+05:30,85.35,86.1,80.8,81.0,26625
1742789100,2025-03-24 09:35:00+05:30,81.55,84.05,81.0,81.1,10275
1742789400,2025-03-24 09:40:00+05:30,81.1,87.9,79.55,85.4,24525
1742789700,2025-03-24 09:45:00+05:30,85.75,91.8,85.65,90.85,11325
1742790000,2025-03-24 09:50:00+05:30,90.85,96.45,90.5,92.4,15750
1742790300,2025-03-24 09:55:00+05:30,92.4,103.15,92.4,101.4,20025
1742790600,2025-03-24 10:00:00+05:30,101.35,106.65,100.05,105.05,21750
1742790900,2025-03-24 10:05:00+05:30,105.35,106.0,103.0,103.75,30450
1742791200,2025-03-24 10:10:00+05:30,103.8,105.5,102.55,104.05,30750
1742791500,2025-03-24 10:15:00+05:30,104.1,109.3,103.4,109.3,28050
1742791800,2025-03-24 10:20:00+05:30,109.45,110.3,106.0,106.5,13350
1742792100,2025-03-24 10:25:00+05:30,106.15,110.85,105.75,110.85,24975
1742792400,2025-03-24 10:30:00+05:30,110.85,115.2,110.85,112.0,22725
1742792700,2025-03-24 10:35:00+05:30,112.05,120.25,112.05,117.85,29025
1742793000,2025-03-24 10:40:00+05:30,118.25,122.25,117.75,119.7,30675
1742793300,2025-03-24 10:45:00+05:30,119.7,123.5,117.75,123.5,12075
1742793600,2025-03-24 10:50:00+05:30,124.5,129.3,123.15,128.55,38400
1742793900,2025-03-24 10:55:00+05:30,128.85,143.55,128.1,143.55,25200
1742794200,2025-03-24 11:00:00+05:30,143.65,144.75,133.4,139.3,30975
1742794500,2025-03-24 11:05:00+05:30,139.3,139.3,129.25,129.65,22650
1742794800,2025-03-24 11:10:00+05:30,129.9,134.2,123.15,133.2,16950
1742795100,2025-03-24 11:15:00+05:30,133.2,133.2,126.0,128.0,48075
1742795400,2025-03-24 11:20:00+05:30,128.5,133.2,127.7,132.0,14625
1742795700,2025-03-24 11:25:00+05:30,132.0,136.75,132.0,135.55,7950
1742796000,2025-03-24 11:30:00+05:30,135.65,139.0,134.65,135.15,27150
1742796300,2025-03-24 11:35:00+05:30,135.5,135.5,123.4,124.25,26400
1742796600,2025-03-24 11:40:00+05:30,124.25,127.2,114.75,118.0,26775
1742796900,2025-03-24 11:45:00+05:30,118.0,128.4,118.0,128.4,10425
1742797200,2025-03-24 11:50:00+05:30,128.4,128.4,125.0,127.4,9600
1742797500,2025-03-24 11:55:00+05:30,127.4,131.15,127.25,130.8,7950
1742797800,2025-03-24 12:00:00+05:30,130.8,131.95,126.65,127.3,10875
1742798100,2025-03-24 12:05:00+05:30,127.3,130.25,125.6,130.25,4125
1742798400,2025-03-24 12:10:00+05:30,130.25,134.0,130.2,133.05,9300
1742798700,2025-03-24 12:15:00+05:30,133.05,137.4,132.8,135.1,4575
1742799000,2025-03-24 12:20:00+05:30,135.1,136.0,131.25,132.65,64500
1742799300,2025-03-24 12:25:00+05:30,132.65,136.95,132.3,136.15,13800
1742799600,2025-03-24 12:30:00+05:30,136.45,137.05,129.85,130.2,18000
1742799900,2025-03-24 12:35:00+05:30,130.2,132.95,129.45,129.75,34275
1742800200,2025-03-24 12:40:00+05:30,129.5,132.85,128.0,132.35,32100
1742800500,2025-03-24 12:45:00+05:30,131.8,135.0,129.05,135.0,15150
1742800800,2025-03-24 12:50:00+05:30,134.15,134.35,131.25,133.8,14550
1742801100,2025-03-24 12:55:00+05:30,133.8,135.75,126.0,128.95,52875
1742801400,2025-03-24 13:00:00+05:30,127.8,132.0,126.15,131.1,7200
1742801700,2025-03-24 13:05:00+05:30,131.1,134.0,131.1,134.0,3750
1742802000,2025-03-24 13:10:00+05:30,134.0,136.65,134.0,135.1,5025
1742802300,2025-03-24 13:15:00+05:30,135.1,137.6,133.2,133.55,17550
1742802600,2025-03-24 13:20:00+05:30,133.55,135.4,133.3,133.75,7575
1742802900,2025-03-24 13:25:00+05:30,133.75,138.0,133.75,137.15,2700
1742803200,2025-03-24 13:30:00+05:30,137.15,137.2,133.8,135.45,3675
1742803500,2025-03-24 13:35:00+05:30,135.65,137.5,134.1,137.5,6675
1742803800,2025-03-24 13:40:00+05:30,136.4,138.45,134.15,134.7,7200
1742804100,2025-03-24 13:45:00+05:30,134.7,134.7,128.0,131.4,22125
1742804400,2025-03-24 13:50:00+05:30,131.4,135.15,131.4,133.8,4125
1742804700,2025-03-24 13:55:00+05:30,133.8,139.7,133.8,139.2,9225
1742805000,2025-03-24 14:00:00+05:30,138.8,140.8,138.35,139.3,5400
1742805300,2025-03-24 14:05:00+05:30,139.3,140.3,137.55,137.55,29775
1742805600,2025-03-24 14:10:00+05:30,137.55,144.7,137.55,144.25,11325
1742805900,2025-03-24 14:15:00+05:30,144.25,145.35,142.5,143.9,3975
1742806200,2025-03-24 14:20:00+05:30,143.7,147.85,142.55,147.85,18300
1742806500,2025-03-24 14:25:00+05:30,147.85,151.95,147.3,147.85,18450
1742806800,2025-03-24 14:30:00+05:30,147.85,148.55,145.85,146.2,7425
1742807100,2025-03-24 14:35:00+05:30,146.2,150.05,145.6,149.25,9825
1742807400,2025-03-24 14:40:00+05:30,149.25,150.3,145.0,146.8,4875
1742807700,2025-03-24 14:45:00+05:30,146.25,147.5,145.1,147.1,3150
1742808000,2025-03-24 14:50:00+05:30,147.1,149.4,146.35,148.75,3075
1742808300,2025-03-24 14:55:00+05:30,148.75,149.0,145.0,147.15,3975
1742808600,2025-03-24 15:00:00+05:30,147.15,147.15,135.8,138.05,15975
1742808900,2025-03-24 15:05:00+05:30,138.05,145.1,137.1,145.1,18225
1742809200,2025-03-24 15:10:00+05:30,145.1,145.9,143.3,144.6,16125
1742809500,2025-03-24 15:15:00+05:30,144.4,148.75,144.4,148.0,15600
1742809800,2025-03-24 15:20:00+05:30,148.0,150.9,147.6,150.9,12825
1742810100,2025-03-24 15:25:00+05:30,150.9,153.55,149.8,151.75,30600
1742874300,2025-03-25 09:15:00+05:30,164.0,173.2,161.8,167.1,33450
1742874600,2025-03-25 09:20:00+05:30,165.05,167.1,160.55,162.2,33150
1742874900,2025-03-25 09:25:00+05:30,159.85,167.2,149.8,166.2,34275
1742875200,2025-03-25 09:30:00+05:30,166.3,175.35,166.3,175.0,29700
1742875500,2025-03-25 09:35:00+05:30,175.0,184.45,172.3,182.2,20775
1742875800,2025-03-25 09:40:00+05:30,181.85,184.5,180.35,182.05,21000
1742876100,2025-03-25 09:45:00+05:30,182.65,189.7,177.35,189.25,9075
1742876400,2025-03-25 09:50:00+05:30,189.0,208.45,189.0,207.25,30375
1742876700,2025-03-25 09:55:00+05:30,207.7,222.75,206.55,220.25,30825
1742877000,2025-03-25 10:00:00+05:30,220.25,220.55,204.2,207.3,45150
1742877300,2025-03-25 10:05:00+05:30,207.3,212.0,202.0,202.8,20475
1742877600,2025-03-25 10:10:00+05:30,202.85,206.0,191.9,191.9,35775
1742877900,2025-03-25 10:15:00+05:30,190.8,206.75,185.3,202.25,31875
1742878200,2025-03-25 10:20:00+05:30,204.45,211.2,204.15,208.45,11025
1742878500,2025-03-25 10:25:00+05:30,208.3,210.45,204.45,204.95,35325
1742878800,2025-03-25 10:30:00+05:30,204.95,204.95,192.65,193.95,9225
1742879100,2025-03-25 10:35:00+05:30,193.45,194.65,166.8,175.95,57825
1742879400,2025-03-25 10:40:00+05:30,179.15,186.5,172.25,185.2,16425
1742879700,2025-03-25 10:45:00+05:30,186.5,186.5,178.4,181.5,8175
1742880000,2025-03-25 10:50:00+05:30,180.8,181.2,172.95,174.7,16725
1742880300,2025-03-25 10:55:00+05:30,173.75,173.75,153.75,169.45,39450
1742880600,2025-03-25 11:00:00+05:30,169.0,169.3,159.8,165.9,21675
1742880900,2025-03-25 11:05:00+05:30,166.6,173.3,159.8,160.05,21975
1742881200,2025-03-25 11:10:00+05:30,160.3,169.0,160.3,167.05,12825
1742881500,2025-03-25 11:15:00+05:30,166.45,170.65,161.7,168.25,12750
1742881800,2025-03-25 11:20:00+05:30,168.25,168.25,156.45,156.45,8100
1742882100,2025-03-25 11:25:00+05:30,156.0,156.8,144.6,148.3,51000
1742882400,2025-03-25 11:30:00+05:30,149.4,157.75,148.5,156.05,11700
1742882700,2025-03-25 11:35:00+05:30,155.65,156.75,146.15,146.15,15150
1742883000,2025-03-25 11:40:00+05:30,146.15,149.75,140.65,141.75,10425
1742883300,2025-03-25 11:45:00+05:30,141.75,150.0,141.75,144.65,14625
1742883600,2025-03-25 11:50:00+05:30,144.25,154.65,141.0,152.8,10500
1742883900,2025-03-25 11:55:00+05:30,152.8,160.2,151.8,160.2,5025
1742884200,2025-03-25 12:00:00+05:30,160.2,166.6,160.2,164.1,5550
1742884500,2025-03-25 12:05:00+05:30,164.1,172.3,162.0,170.75,4275
1742884800,2025-03-25 12:10:00+05:30,170.95,170.95,158.3,161.2,7725
1742885100,2025-03-25 12:15:00+05:30,159.55,160.8,143.2,145.65,11400
1742885400,2025-03-25 12:20:00+05:30,145.65,155.75,145.65,153.4,3150
1742885700,2025-03-25 12:25:00+05:30,153.4,153.8,149.9,153.1,3450
1742886000,2025-03-25 12:30:00+05:30,151.65,156.5,149.7,150.3,3825
1742886300,2025-03-25 12:35:00+05:30,149.25,155.8,148.55,155.35,4050
1742886600,2025-03-25 12:40:00+05:30,156.8,157.5,151.0,156.95,5175
1742886900,2025-03-25 12:45:00+05:30,157.8,160.0,155.65,158.45,2925
1742887200,2025-03-25 12:50:00+05:30,158.45,159.75,152.35,152.35,1650
1742887500,2025-03-25 12:55:00+05:30,153.85,156.05,152.0,154.0,3675
1742887800,2025-03-25 13:00:00+05:30,154.0,155.4,151.15,153.0,2700
