epoch_short,datetime_ist,open_short,high_short,low_short,close_short,volume_short,epoch_long,open_long,high_long,low_long,close_long,volume_long,price_diff,macd
1742787900,2025-03-24 09:15:00+05:30,32.05,34.45,31.9,32.4,93825,1742787900,40.2,40.2,35.25,36.0,26025,-3.6000000000000014,0.0
1742788200,2025-03-24 09:20:00+05:30,32.5,33.5,32.05,32.75,80550,1742788200,36.0,37.25,35.5,35.9,19875,-3.1499999999999986,0.000347289214740254
1742788500,2025-03-24 09:25:00+05:30,32.65,33.85,32.55,32.55,85800,1742788500,35.9,37.2,35.7,37.05,5625,-4.5,-0.0003665867825288771
1742788800,2025-03-24 09:30:00+05:30,32.75,35.25,32.75,35.05,55650,1742788800,37.05,38.95,37.05,38.95,8325,-3.9000000000000057,-0.000578011085729635
1742789100,2025-03-24 09:35:00+05:30,35.4,36.95,34.55,36.4,54675,1742789100,39.55,41.1,38.75,41.1,5250,-4.700000000000003,-0.001394807461774672
1742789400,2025-03-24 09:40:00+05:30,36.7,36.8,33.85,34.65,65775,1742789400,41.1,41.1,37.55,38.15,22200,-3.5,-0.0012396668513936504
1742789700,2025-03-24 09:45:00+05:30,34.65,36.75,34.05,34.55,85200,1742789700,38.15,40.25,37.75,38.45,29400,-3.9000000000000057,-0.0014007719029733856
1742790000,2025-03-24 09:50:00+05:30,34.65,34.8,32.9,33.15,66900,1742790000,38.45,38.45,36.5,37.05,11475,-3.8999999999999986,-0.0015519682294398152
1742790300,2025-03-24 09:55:00+05:30,33.15,33.15,32.2,32.7,30900,1742790300,37.05,37.05,35.9,36.4,21825,-3.6999999999999957,-0.001539331326187554
1742790600,2025-03-24 10:00:00+05:30,32.65,33.1,32.25,32.5,59250,1742790600,36.4,36.65,36.05,36.15,12675,-3.6499999999999986,-0.0014876111806469972
1742790900,2025-03-24 10:05:00+05:30,32.5,33.3,32.35,32.65,33450,1742790900,36.15,36.95,36.05,36.05,15600,-3.3999999999999986,-0.0012446384934525767
1742791200,2025-03-24 10:10:00+05:30,32.65,33.0,32.2,32.4,31875,1742791200,36.05,36.55,36.0,36.15,9750,-3.75,-0.001284132657346504
1742791500,2025-03-24 10:15:00+05:30,32.35,32.95,32.15,32.6,30000,1742791500,36.15,36.65,35.95,36.45,15075,-3.8500000000000014,-0.0013976471042478344
1742791800,2025-03-24 10:20:00+05:30,32.6,33.4,32.3,33.25,47550,1742791800,36.25,37.4,36.15,36.85,10800,-3.6000000000000014,-0.0013109244893434457
1742792100,2025-03-24 10:25:00+05:30,33.25,33.45,32.3,33.2,25425,1742792100,37.0,37.15,36.45,36.9,3900,-3.6999999999999957,-0.0013051174686271594
1742792400,2025-03-24 10:30:00+05:30,33.2,33.6,33.05,33.45,31425,1742792400,36.9,37.35,36.9,37.15,1200,-3.6999999999999957,-0.0012986214114474315
1742792700,2025-03-24 10:35:00+05:30,33.55,33.7,32.9,33.25,36600,1742792700,37.15,37.55,36.9,37.55,6225,-4.299999999999997,-0.0017545313729039336
1742793000,2025-03-24 10:40:00+05:30,33.25,33.6,32.4,33.45,30450,1742793000,37.55,37.55,36.3,37.25,9825,-3.799999999999997,-0.0017982289950695396
1742793300,2025-03-24 10:45:00+05:30,33.45,33.75,32.9,33.3,25800,1742793300,37.25,37.6,36.7,37.05,10050,-3.75,-0.00179955674637311
1742793600,2025-03-24 10:50:00+05:30,33.4,34.35,33.05,34.35,39825,1742793600,37.05,38.05,37.0,37.85,9900,-3.5,-0.0016064844767709197
1742793900,2025-03-24 10:55:00+05:30,34.2,34.25,32.8,33.6,64350,1742793900,37.85,38.05,36.95,37.2,13350,-3.6000000000000014,-0.0014999270801494546
1742794200,2025-03-24 11:00:00+05:30,33.6,34.25,32.4,32.85,61800,1742794200,37.2,38.1,36.2,36.5,8550,-3.6499999999999986,-0.0014366385610737886
1742794500,2025-03-24 11:05:00+05:30,33.3,33.3,32.25,32.8,31725,1742794500,36.5,36.6,36.05,36.4,5250,-3.6000000000000014,-0.001337121484246584
1742794800,2025-03-24 11:10:00+05:30,32.8,33.15,32.15,32.45,25050,1742794800,36.4,36.5,36.0,36.0,1200,-3.549999999999997,-0.0012034377788032735
1742795100,2025-03-24 11:15:00+05:30,32.45,33.0,32.1,32.6,40350,1742795100,36.0,36.4,35.9,35.9,4425,-3.299999999999997,-0.0008832119975799024
1742795400,2025-03-24 11:20:00+05:30,32.5,32.75,32.1,32.45,28725,1742795400,35.9,36.1,35.6,35.8,750,-3.3499999999999943,-0.0006184389028076609
1742795700,2025-03-24 11:25:00+05:30,32.45,32.9,32.05,32.3,41100,1742795700,35.8,36.1,35.65,35.7,4575,-3.4000000000000057,-0.0004062843307641728
1742796000,2025-03-24 11:30:00+05:30,32.3,32.7,31.85,32.65,37650,1742796000,35.7,35.8,35.3,35.8,375,-3.1499999999999986,-1.2502662663838038e-05
1742796300,2025-03-24 11:35:00+05:30,32.65,33.65,32.35,33.4,48900,1742796300,35.8,36.75,35.75,36.75,2475,-3.3500000000000014,0.00020536081460287292
1742796600,2025-03-24 11:40:00+05:30,33.4,33.75,31.55,31.55,39750,1742796600,36.75,37.25,34.8,34.8,11700,-3.2499999999999964,0.0004883034601497194
1742796900,2025-03-24 11:45:00+05:30,31.5,32.2,31.35,31.9,27675,1742796900,34.8,35.5,34.4,35.2,9300,-3.3000000000000043,0.0007167778585084328
1742797200,2025-03-24 11:50:00+05:30,32.05,32.75,31.85,32.4,12825,1742797200,35.2,36.1,35.15,35.75,3750,-3.3500000000000014,0.0008935922451818179
1742797500,2025-03-24 11:55:00+05:30,32.4,32.7,32.0,32.0,9900,1742797500,35.65,36.2,35.4,35.45,3825,-3.450000000000003,0.0009828531580375888
1742797800,2025-03-24 12:00:00+05:30,31.95,32.7,31.95,32.3,35100,1742797800,35.45,36.05,35.25,35.8,5250,-3.5,0.0010278768507729907
1742798100,2025-03-24 12:05:00+05:30,32.3,33.25,32.25,33.2,29325,1742798100,35.8,36.6,35.65,36.55,2475,-3.3499999999999943,0.0011854032955556093
1742798400,2025-03-24 12:10:00+05:30,33.1,33.15,32.3,32.3,18600,1742798400,36.55,36.55,35.6,35.65,1050,-3.3500000000000014,0.0013333833148125862
1742798700,2025-03-24 12:15:00+05:30,32.2,32.6,32.1,32.45,23100,1742798700,35.55,35.85,35.4,35.8,8925,-3.3499999999999943,0.0014722257962098695
1742799000,2025-03-24 12:20:00+05:30,32.35,32.5,32.0,32.25,9750,1742799000,35.7,35.7,35.3,35.5,1650,-3.25,0.0016794996555917763
1742799300,2025-03-24 12:25:00+05:30,32.25,32.65,32.15,32.25,12075,1742799300,35.6,35.6,35.45,35.5,750,-3.25,0.0018741198829679284
1742799600,2025-03-24 12:30:00+05:30,32.3,32.75,32.15,32.55,53475,1742799600,35.5,36.15,35.5,36.15,6825,-3.6000000000000014,0.0017865157954481958
