epoch,datetime_ist,open,high,low,close,volume
1742787900,2025-03-24 09:15:00+05:30,448.95,496.5,447.85,495.0,46725
1742788200,2025-03-24 09:20:00+05:30,493.05,494.8,474.0,491.35,31200
1742788500,2025-03-24 09:25:00+05:30,490.15,490.15,475.0,477.0,13950
1742788800,2025-03-24 09:30:00+05:30,473.1,475.45,454.05,456.5,26550
1742789100,2025-03-24 09:35:00+05:30,456.5,468.05,453.05,453.65,6300
1742789400,2025-03-24 09:40:00+05:30,451.05,481.8,448.7,476.0,12900
1742789700,2025-03-24 09:45:00+05:30,476.0,494.65,474.95,492.8,13350
1742790000,2025-03-24 09:50:00+05:30,491.35,509.05,489.65,496.6,19950
1742790300,2025-03-24 09:55:00+05:30,496.6,529.55,496.6,526.9,12825
1742790600,2025-03-24 10:00:00+05:30,526.5,540.35,524.05,532.55,22950
1742790900,2025-03-24 10:05:00+05:30,533.4,536.4,526.95,527.1,10800
1742791200,2025-03-24 10:10:00+05:30,527.1,531.6,521.5,529.45,22125
1742791500,2025-03-24 10:15:00+05:30,530.35,541.0,525.05,541.0,6000
1742791800,2025-03-24 10:20:00+05:30,542.9,542.9,529.7,531.6,4575
1742792100,2025-03-24 10:25:00+05:30,531.6,545.0,531.6,539.5,6675
1742792400,2025-03-24 10:30:00+05:30,539.5,550.0,539.5,543.9,13725
1742792700,2025-03-24 10:35:00+05:30,543.9,556.15,543.4,551.6,7875
1742793000,2025-03-24 10:40:00+05:30,551.6,562.3,551.6,559.0,6750
1742793300,2025-03-24 10:45:00+05:30,559.0,567.4,556.05,567.4,1875
1742793600,2025-03-24 10:50:00+05:30,567.4,578.3,566.05,575.6,2250
1742793900,2025-03-24 10:55:00+05:30,575.6,606.45,575.6,604.75,7500
1742794200,2025-03-24 11:00:00+05:30,604.75,615.65,590.55,606.25,9075
1742794500,2025-03-24 11:05:00+05:30,605.0,605.0,587.8,587.8,12375
1742794800,2025-03-24 11:10:00+05:30,588.0,589.5,574.0,589.0,4200
1742795100,2025-03-24 11:15:00+05:30,588.45,588.45,574.55,578.3,3225
1742795400,2025-03-24 11:20:00+05:30,578.3,589.2,578.3,588.45,1875
1742795700,2025-03-24 11:25:00+05:30,588.45,596.1,586.6,590.65,2700
1742796000,2025-03-24 11:30:00+05:30,591.7,599.35,590.3,592.85,3375
1742796300,2025-03-24 11:35:00+05:30,592.85,592.85,567.05,568.0,2025
1742796600,2025-03-24 11:40:00+05:30,568.0,573.3,550.0,556.5,10350
1742796900,2025-03-24 11:45:00+05:30,556.5,579.2,556.5,576.95,1725
1742797200,2025-03-24 11:50:00+05:30,576.95,576.95,571.2,574.0,2250
