epoch_short,datetime_ist,open_short,high_short,low_short,close_short,volume_short,epoch_long,open_long,high_long,low_long,close_long,volume_long,price_diff,macd
1742874300,2025-03-25 09:15:00+05:30,486.05,514.55,486.05,514.5,4425,1742874300,546.0,577.0,545.95,577.0,675,-62.5,0.0
1742874600,2025-03-25 09:20:00+05:30,519.0,547.5,517.7,547.5,4500,1742874600,581.55,607.5,581.55,607.5,675,-60.0,0.001929384526334843
1742874900,2025-03-25 09:25:00+05:30,547.5,550.1,519.5,520.5,2550,1742874900,607.5,615.0,582.5,582.5,1500,-62.0,0.002208052721663023
1742875200,2025-03-25 09:30:00+05:30,520.5,520.5,494.7,494.7,2925,1742875200,579.0,579.0,555.05,555.05,750,-60.349999999999966,0.003743141141121953
1742875500,2025-03-25 09:35:00+05:30,492.3,494.1,474.0,478.0,19500,1742875500,555.05,555.05,539.35,540.0,525,-62.0,0.003917832555814016
1742875800,2025-03-25 09:40:00+05:30,479.55,483.0,475.2,479.7,3075,1742875800,540.0,540.0,539.0,539.0,3675,-59.30000000000001,0.00616366352443265
1742876100,2025-03-25 09:45:00+05:30,479.7,486.4,466.95,467.3,6600,1742876100,539.0,549.95,530.2,530.2,525,-62.900000000000034,0.005503364713163705
1742876400,2025-03-25 09:50:00+05:30,467.3,467.35,446.75,449.85,9675,1742876400,530.2,530.2,504.8,509.0,1725,-59.14999999999998,0.0077690762054913876
1742876700,2025-03-25 09:55:00+05:30,449.85,449.85,431.25,434.0,5025,1742876700,509.0,509.0,489.95,489.95,1350,-55.94999999999999,0.012374255502443532
1742877000,2025-03-25 10:00:00+05:30,434.0,455.6,434.0,450.0,1650,1742877000,493.95,510.0,493.95,510.0,675,-60.0,0.013591943396271233
1742877300,2025-03-25 10:05:00+05:30,450.0,464.3,448.0,464.3,28200,1742877300,510.0,522.0,505.05,522.0,1275,-57.69999999999999,0.016507452795906374
1742877600,2025-03-25 10:10:00+05:30,464.55,484.25,462.0,484.0,5850,1742877600,522.0,546.5,522.0,544.95,1800,-60.950000000000045,0.016742268682001793
1742877900,2025-03-25 10:15:00+05:30,484.0,497.8,465.8,477.3,3300,1742877900,544.95,556.25,530.5,530.5,525,-53.19999999999999,0.02293238906619166
1742878200,2025-03-25 10:20:00+05:30,477.3,477.3,459.5,459.5,4050,1742878200,530.5,530.5,519.95,521.45,300,-61.950000000000045,0.02201278077096447
1742878500,2025-03-25 10:25:00+05:30,459.5,467.05,455.35,463.4,4200,1742878500,520.0,522.65,514.5,514.5,750,-51.10000000000002,0.02950010236823175
1742878800,2025-03-25 10:30:00+05:30,463.4,480.0,463.4,480.0,675,1742878800,514.5,539.85,514.5,539.85,825,-59.85000000000002,0.029801547109791215
