epoch_short,datetime_ist,open_short,high_short,low_short,close_short,volume_short,epoch_long,open_long,high_long,low_long,close_long,volume_long,price_diff,macd
1742874600,2025-03-25 09:20:00+05:30,1439.3,1439.3,1400.0,1400.0,6150,1742874600,1525.4,1525.4,1480.1,1480.1,375,-80.09999999999991,0.0
1742874900,2025-03-25 09:25:00+05:30,1400.0,1430.0,1384.0,1430.0,1575,1742874900,1480.1,1480.1,1480.0,1480.0,75,-50.0,0.023229789697083447
1742875200,2025-03-25 09:30:00+05:30,1430.0,1456.0,1430.0,1456.0,1200,1742875200,1480.0,1538.0,1480.0,1538.0,300,-82.0,0.020472664589462397
1742875500,2025-03-25 09:35:00+05:30,1456.0,1484.85,1452.8,1483.05,3150,1742875500,1550.0,1593.45,1550.0,1593.45,600,-110.40000000000009,-0.004066993245885442
1742875800,2025-03-25 09:40:00+05:30,1483.05,1488.3,1476.05,1479.3,750,1742875800,1593.45,1593.45,1565.8,1565.8,150,-86.5,-0.008813957506419001
1742876100,2025-03-25 09:45:00+05:30,1479.3,1500.0,1475.85,1500.0,5550,1742876100,1565.8,1593.45,1565.8,1593.45,225,-93.45000000000005,-0.018657700914161524
1742876400,2025-03-25 09:50:00+05:30,1500.0,1539.0,1500.0,1539.0,5100,1742876400,1593.45,1639.95,1593.45,1634.65,1575,-95.65000000000009,-0.029645520352872268
1742876700,2025-03-25 09:55:00+05:30,1535.1,1567.05,1535.05,1567.05,1575,1742876700,1634.65,1669.9,1634.65,1669.9,225,-102.85000000000014,-0.04556501588612605
1742877000,2025-03-25 10:00:00+05:30,1564.0,1564.0,1532.95,1538.25,900,1742877000,1669.9,1669.9,1650.65,1650.65,300,-112.40000000000009,-0.06794729421022794
1742877300,2025-03-25 10:05:00+05:30,1538.25,1547.55,1515.0,1519.75,11850,1742877300,1650.65,1650.65,1619.55,1630.0,5550,-110.25,-0.08739143704892172
1742877600,2025-03-25 10:10:00+05:30,1520.9,1520.95,1500.0,1500.0,12225,1742877600,1630.0,1630.0,1602.4,1602.4,375,-102.40000000000009,-0.09964443531605127
1742877900,2025-03-25 10:15:00+05:30,1500.0,1514.0,1469.9,1501.95,1125,1742877900,1602.4,1602.4,1577.75,1601.4,300,-99.45000000000005,-0.1088724617041521
1742878200,2025-03-25 10:20:00+05:30,1501.95,1533.25,1501.95,1532.25,525,1742878200,1601.4,1601.4,1601.4,1601.4,0,-69.15000000000009,-0.09412667961433385
1742878500,2025-03-25 10:25:00+05:30,1532.6,1538.85,1523.45,1525.0,2175,1742878500,1601.4,1619.75,1601.4,1619.75,150,-94.75,-0.09987314051024043
1742878800,2025-03-25 10:30:00+05:30,1525.0,1525.0,1498.4,1498.4,2175,1742878800,1619.75,1619.75,1595.0,1609.45,225,-111.04999999999995,-0.11780723647147795
1742879100,2025-03-25 10:35:00+05:30,1495.0,1498.8,1426.05,1440.0,6900,1742879100,1609.45,1609.45,1530.0,1530.0,525,-90.0,-0.1184223063476395
1742879400,2025-03-25 10:40:00+05:30,1440.0,1468.0,1431.2,1468.0,600,1742879400,1530.0,1544.85,1530.0,1544.85,75,-76.84999999999991,-0.10876371829012044
1742879700,2025-03-25 10:45:00+05:30,1468.0,1468.0,1451.6,1451.6,2475,1742879700,1544.85,1565.7,1544.85,1565.7,450,-114.10000000000014,-0.128298258562765
1742880000,2025-03-25 10:50:00+05:30,1451.6,1454.65,1440.0,1440.0,1575,1742880000,1565.7,1565.7,1544.0,1544.0,225,-104.0,-0.1388686849107188
1742880300,2025-03-25 10:55:00+05:30,1440.0,1440.0,1380.0,1423.25,4725,1742880300,1544.0,1544.0,1475.0,1491.85,450,-68.59999999999991,-0.12143265248529644
1742880600,2025-03-25 11:00:00+05:30,1423.25,1423.25,1403.9,1403.9,600,1742880600,1491.85,1491.85,1489.45,1489.45,150,-85.54999999999995,-0.11793953007314428
1742880900,2025-03-25 11:05:00+05:30,1403.9,1426.25,1403.9,1423.95,2550,1742880900,1489.45,1530.0,1489.45,1530.0,150,-106.04999999999995,-0.13036774446300115
1742881200,2025-03-25 11:10:00+05:30,1423.95,1424.95,1411.35,1420.5,1050,1742881200,1530.0,1530.0,1530.0,1530.0,0,-109.5,-0.1446768996468819
1742881500,2025-03-25 11:15:00+05:30,1420.5,1440.0,1420.5,1429.6,1350,1742881500,1530.0,1542.8,1530.0,1533.35,150,-103.75,-0.15365275217382646
1742881800,2025-03-25 11:20:00+05:30,1429.6,1430.0,1398.5,1398.5,375,1742881800,1533.35,1533.35,1503.85,1503.85,150,-105.34999999999991,-0.16325300116493224
1742882100,2025-03-25 11:25:00+05:30,1398.5,1398.5,1375.05,1375.9,1125,1742882100,1503.85,1503.85,1467.75,1479.05,675,-103.14999999999986,-0.17050335960651353
1742882400,2025-03-25 11:30:00+05:30,1375.9,1410.85,1375.9,1410.85,6375,1742882400,1479.05,1501.0,1479.05,1501.0,225,-90.15000000000009,-0.1671920519790575
1742882700,2025-03-25 11:35:00+05:30,1410.85,1410.85,1364.4,1364.4,1425,1742882700,1501.0,1501.0,1501.0,1501.0,0,-136.5999999999999,-0.1997811192615444
1742883000,2025-03-25 11:40:00+05:30,1364.4,1380.0,1354.2,1360.0,1500,1742883000,1501.0,1501.0,1501.0,1501.0,0,-141.0,-0.23382601915346868
1742883300,2025-03-25 11:45:00+05:30,1360.0,1377.85,1360.0,1366.4,975,1742883300,1501.0,1501.0,1484.25,1484.25,75,-117.84999999999991,-0.24795888824355927
1742883600,2025-03-25 11:50:00+05:30,1366.4,1400.0,1366.4,1397.0,975,1742883600,1484.25,1490.0,1484.25,1490.0,150,-93.0,-0.2419479081392666
1742883900,2025-03-25 11:55:00+05:30,1397.0,1415.7,1397.0,1415.7,750,1742883900,1490.0,1490.0,1490.0,1490.0,0,-74.29999999999995,-0.22164777633075516
1742884200,2025-03-25 12:00:00+05:30,1424.0,1430.0,1420.55,1420.55,750,1742884200,1490.0,1513.8,1490.0,1513.8,75,-93.25,-0.21691365770541893
1742884500,2025-03-25 12:05:00+05:30,1420.55,1440.0,1420.55,1440.0,450,1742884500,1513.8,1542.65,1513.0,1542.65,600,-102.65000000000009,-0.21952602471749572
1742884800,2025-03-25 12:10:00+05:30,1440.0,1440.0,1400.6,1410.0,600,1742884800,1542.65,1542.65,1512.5,1512.5,150,-102.5,-0.2217100652139692
1742885100,2025-03-25 12:15:00+05:30,1410.0,1410.0,1410.0,1410.0,0,1742885100,1512.5,1512.5,1512.5,1512.5,0,-102.5,-0.22360332667091143
1742885400,2025-03-25 12:20:00+05:30,1410.0,1410.0,1386.6,1406.2,1650,1742885400,1512.5,1512.5,1480.0,1480.0,75,-73.79999999999995,-0.20307094669232129
1742885700,2025-03-25 12:25:00+05:30,1406.2,1406.2,1388.8,1400.65,450,1742885700,1480.0,1480.0,1480.0,1480.0,0,-79.34999999999991,-0.18779014150190676
1742886000,2025-03-25 12:30:00+05:30,1400.65,1410.0,1400.0,1400.0,150,1742886000,1480.0,1480.0,1480.0,1480.0,0,-80.0,-0.17370335292505956
1742886300,2025-03-25 12:35:00+05:30,1400.0,1422.0,1394.3,1422.0,1125,1742886300,1480.0,1480.0,1480.0,1480.0,0,-58.0,-0.14327580311805832
1742886600,2025-03-25 12:40:00+05:30,1422.0,1422.0,1415.6,1415.6,75,1742886600,1480.0,1480.0,1480.0,1480.0,0,-64.40000000000009,-0.11934416705457807
1742886900,2025-03-25 12:45:00+05:30,1415.6,1429.95,1415.6,1429.95,15750,1742886900,1480.0,1480.0,1480.0,1480.0,0,-50.049999999999955,-0.08555708201826917
1742887200,2025-03-25 12:50:00+05:30,1425.0,1425.0,1401.15,1407.25,8550,1742887200,1480.0,1480.0,1480.0,1480.0,0,-72.75,-0.07107412660231205
1742887500,2025-03-25 12:55:00+05:30,1407.25,1413.5,1407.25,1411.75,225,1742887500,1480.0,1516.0,1480.0,1516.0,75,-104.25,-0.08164015108827982
1742887800,2025-03-25 13:00:00+05:30,1411.75,1411.75,1400.0,1408.3,600,1742887800,1516.0,1516.0,1516.0,1516.0,0,-107.70000000000005,-0.09422675987708828
