epoch_short,datetime_ist,open_short,high_short,low_short,close_short,volume_short,epoch_long,open_long,high_long,low_long,close_long,volume_long,price_diff,macd
1742874300,2025-03-25 09:15:00+05:30,47.6,50.4,46.6,50.4,12375,1742874300,52.2,57.5,51.8,57.4,68400,-7.0,0.0
1742874600,2025-03-25 09:20:00+05:30,50.45,54.3,50.45,53.15,6150,1742874600,57.5,61.9,57.5,61.35,41400,-8.200000000000003,-0.0009261045726409733
1742874900,2025-03-25 09:25:00+05:30,53.15,53.15,48.0,48.5,13950,1742874900,61.15,61.15,54.7,54.95,109650,-6.450000000000003,-0.00045017979607919756
1742875200,2025-03-25 09:30:00+05:30,47.6,47.95,46.25,46.9,9525,1742875200,54.65,54.8,52.25,53.4,41175,-6.5,-3.8573352019177776e-05
1742875500,2025-03-25 09:35:00+05:30,47.15,47.6,46.25,46.6,9150,1742875500,53.45,53.9,52.05,52.65,34425,-6.049999999999997,0.0006977982981553055
1742875800,2025-03-25 09:40:00+05:30,46.65,47.25,46.4,46.6,6150,1742875800,52.65,53.7,52.6,52.9,21675,-6.299999999999997,0.0012003438356842366
1742876100,2025-03-25 09:45:00+05:30,46.8,47.5,45.9,45.9,7950,1742876100,52.95,54.0,51.65,51.8,52200,-5.899999999999999,0.0019831277857154106
1742876400,2025-03-25 09:50:00+05:30,46.0,46.3,43.85,43.85,12675,1742876400,51.9,52.45,49.35,49.4,76500,-5.549999999999997,0.002991602811773575
1742876700,2025-03-25 09:55:00+05:30,43.85,44.2,42.75,43.9,24975,1742876700,49.25,49.9,48.3,49.6,99075,-5.700000000000003,0.0038267470798452052
1742877000,2025-03-25 10:00:00+05:30,43.8,45.6,43.75,45.3,18300,1742877000,49.4,51.8,49.35,51.5,48750,-6.200000000000003,0.004227299806251139
1742877300,2025-03-25 10:05:00+05:30,45.3,46.35,44.8,46.25,11775,1742877300,51.5,52.75,50.55,52.55,78900,-6.299999999999997,0.004525466622271601
1742877600,2025-03-25 10:10:00+05:30,46.25,47.25,45.85,47.05,12375,1742877600,52.7,53.6,51.8,53.05,41025,-6.0,0.0050353291276152845
1742877900,2025-03-25 10:15:00+05:30,47.6,48.0,45.3,46.55,7125,1742877900,53.95,54.55,51.05,52.7,22200,-6.150000000000006,0.005397604855412297
1742878200,2025-03-25 10:20:00+05:30,46.55,47.8,45.7,47.75,5700,1742878200,52.7,53.85,51.55,53.15,21225,-5.399999999999999,0.0063146795941841916
1742878500,2025-03-25 10:25:00+05:30,47.75,47.75,46.25,47.1,2925,1742878500,53.15,53.8,52.2,53.75,18450,-6.649999999999999,0.006211938021130514
1742878800,2025-03-25 10:30:00+05:30,47.25,48.05,46.7,47.5,4875,1742878800,53.65,54.75,52.8,54.0,26100,-6.5,0.006225795108054655
1742879100,2025-03-25 10:35:00+05:30,47.9,50.0,47.3,48.35,6450,1742879100,54.0,57.0,53.25,55.45,43425,-7.100000000000001,0.00577103583512617
1742879400,2025-03-25 10:40:00+05:30,48.15,50.1,48.15,48.85,8175,1742879400,54.9,57.0,54.0,54.45,25575,-5.600000000000001,0.006494371775427332
1742879700,2025-03-25 10:45:00+05:30,47.95,50.15,47.95,49.55,3075,1742879700,54.45,56.8,54.0,56.2,24150,-6.650000000000006,0.006362719312458687
