epoch,datetime_ist,open,high,low,close,volume
1742874300,2025-03-25 09:15:00+05:30,1709.1,1770.35,1709.1,1717.85,825
1742874600,2025-03-25 09:20:00+05:30,1717.85,1717.85,1680.1,1680.1,225
1742874900,2025-03-25 09:25:00+05:30,1680.1,1680.1,1665.15,1665.15,300
1742875200,2025-03-25 09:30:00+05:30,1665.15,1740.15,1665.15,1740.15,75
1742875500,2025-03-25 09:35:00+05:30,1740.15,1761.4,1740.15,1761.4,375
1742875800,2025-03-25 09:40:00+05:30,1761.4,1761.4,1761.4,1761.4,0
1742876100,2025-03-25 09:45:00+05:30,1761.4,1761.4,1761.4,1761.4,0
1742876400,2025-03-25 09:50:00+05:30,1761.4,1761.4,1761.4,1761.4,0
1742876700,2025-03-25 09:55:00+05:30,1761.4,1761.4,1761.4,1761.4,0
1742877000,2025-03-25 10:00:00+05:30,1761.4,1840.0,1761.4,1840.0,225
1742877300,2025-03-25 10:05:00+05:30,1840.0,1840.0,1793.15,1793.15,1275
1742877600,2025-03-25 10:10:00+05:30,1793.15,1793.15,1793.15,1793.15,0
1742877900,2025-03-25 10:15:00+05:30,1793.15,1793.15,1735.85,1735.85,300
1742878200,2025-03-25 10:20:00+05:30,1735.85,1735.85,1735.85,1735.85,0
1742878500,2025-03-25 10:25:00+05:30,1810.0,1814.0,1810.0,1814.0,375
1742878800,2025-03-25 10:30:00+05:30,1814.0,1814.0,1814.0,1814.0,0
1742879100,2025-03-25 10:35:00+05:30,1814.0,1814.0,1733.7,1733.7,225
1742879400,2025-03-25 10:40:00+05:30,1733.7,1733.7,1712.75,1712.75,75
1742879700,2025-03-25 10:45:00+05:30,1712.75,1712.75,1712.75,1712.75,0
1742880000,2025-03-25 10:50:00+05:30,1712.75,1720.55,1708.65,1708.65,150
1742880300,2025-03-25 10:55:00+05:30,1708.65,1708.65,1666.2,1666.2,375
1742880600,2025-03-25 11:00:00+05:30,1666.2,1666.2,1666.2,1666.2,0
1742880900,2025-03-25 11:05:00+05:30,1666.2,1666.2,1666.2,1666.2,0
1742881200,2025-03-25 11:10:00+05:30,1666.2,1666.2,1666.2,1666.2,0
1742881500,2025-03-25 11:15:00+05:30,1666.2,1704.95,1666.2,1704.95,75
1742881800,2025-03-25 11:20:00+05:30,1704.95,1717.3,1704.95,1717.3,75
1742882100,2025-03-25 11:25:00+05:30,1717.3,1717.3,1717.3,1717.3,0
1742882400,2025-03-25 11:30:00+05:30,1717.3,1717.3,1717.3,1717.3,0
1742882700,2025-03-25 11:35:00+05:30,1717.3,1717.3,1660.0,1667.35,2250
1742883000,2025-03-25 11:40:00+05:30,1667.35,1667.35,1667.35,1667.35,0
