epoch,datetime_ist,open,high,low,close,volume
1742874300,2025-03-25 09:15:00+05:30,843.8,846.4,818.8,818.8,56775
1742874600,2025-03-25 09:20:00+05:30,817.5,820.65,791.95,791.95,21300
1742874900,2025-03-25 09:25:00+05:30,791.1,815.5,774.25,815.05,7725
1742875200,2025-03-25 09:30:00+05:30,815.05,840.0,815.05,838.5,4425
1742875500,2025-03-25 09:35:00+05:30,841.7,868.8,841.5,865.65,4875
1742875800,2025-03-25 09:40:00+05:30,865.65,866.65,858.0,863.25,2775
1742876100,2025-03-25 09:45:00+05:30,863.25,881.5,855.0,881.5,5475
1742876400,2025-03-25 09:50:00+05:30,883.45,915.0,879.75,911.05,4500
1742876700,2025-03-25 09:55:00+05:30,911.05,940.35,910.35,935.55,11850
1742877000,2025-03-25 10:00:00+05:30,935.55,936.55,905.5,914.05,2400
1742877300,2025-03-25 10:05:00+05:30,912.5,919.6,898.0,898.0,1650
1742877600,2025-03-25 10:10:00+05:30,898.0,898.0,871.45,871.45,1350
1742877900,2025-03-25 10:15:00+05:30,871.45,895.9,853.55,882.55,2925
1742878200,2025-03-25 10:20:00+05:30,882.55,909.0,882.55,906.25,300
1742878500,2025-03-25 10:25:00+05:30,906.25,911.0,900.0,900.0,2250
1742878800,2025-03-25 10:30:00+05:30,900.0,900.0,871.95,882.55,225
1742879100,2025-03-25 10:35:00+05:30,882.55,882.55,815.0,829.5,3000
1742879400,2025-03-25 10:40:00+05:30,829.5,853.95,820.05,853.95,675
1742879700,2025-03-25 10:45:00+05:30,853.95,853.95,837.0,846.0,2550
1742880000,2025-03-25 10:50:00+05:30,846.0,846.0,830.0,831.5,450
1742880300,2025-03-25 10:55:00+05:30,831.5,831.5,776.0,819.0,9675
1742880600,2025-03-25 11:00:00+05:30,819.0,819.0,790.0,800.5,6300
1742880900,2025-03-25 11:05:00+05:30,800.5,827.5,797.0,797.0,2550
1742881200,2025-03-25 11:10:00+05:30,790.0,811.75,790.0,806.05,2325
1742881500,2025-03-25 11:15:00+05:30,806.05,826.05,803.8,817.0,3675
1742881800,2025-03-25 11:20:00+05:30,817.0,817.0,790.0,790.05,600
1742882100,2025-03-25 11:25:00+05:30,785.0,789.55,771.2,775.05,975
1742882400,2025-03-25 11:30:00+05:30,775.05,799.45,775.05,799.45,450
1742882700,2025-03-25 11:35:00+05:30,794.05,794.05,765.0,765.0,825
1742883000,2025-03-25 11:40:00+05:30,765.0,769.0,758.5,758.5,750
1742883300,2025-03-25 11:45:00+05:30,758.5,778.75,758.5,778.75,600
1742883600,2025-03-25 11:50:00+05:30,778.75,789.9,757.0,784.8,750
1742883900,2025-03-25 11:55:00+05:30,788.0,810.0,782.9,810.0,1050
1742884200,2025-03-25 12:00:00+05:30,817.0,817.0,807.95,807.95,1425
1742884500,2025-03-25 12:05:00+05:30,807.95,828.55,807.6,828.0,1800
1742884800,2025-03-25 12:10:00+05:30,828.0,828.0,798.05,799.75,1800
1742885100,2025-03-25 12:15:00+05:30,799.75,804.65,774.0,774.0,900
1742885400,2025-03-25 12:20:00+05:30,774.0,795.0,774.0,788.1,600
1742885700,2025-03-25 12:25:00+05:30,788.1,788.1,781.0,781.0,750
1742886000,2025-03-25 12:30:00+05:30,781.0,795.0,781.0,795.0,300
1742886300,2025-03-25 12:35:00+05:30,795.0,800.1,778.75,800.05,1050
1742886600,2025-03-25 12:40:00+05:30,800.05,810.25,793.0,810.25,825
1742886900,2025-03-25 12:45:00+05:30,807.05,812.95,802.0,810.05,975
1742887200,2025-03-25 12:50:00+05:30,810.05,813.1,810.05,813.1,1575
1742887500,2025-03-25 12:55:00+05:30,813.1,813.1,800.05,800.05,225
1742887800,2025-03-25 13:00:00+05:30,800.05,804.0,795.0,800.05,825
1742888100,2025-03-25 13:05:00+05:30,800.05,807.95,800.05,807.95,150
1742888400,2025-03-25 13:10:00+05:30,807.95,807.95,807.95,807.95,0
1742888700,2025-03-25 13:15:00+05:30,807.95,807.95,772.45,772.45,300
1742889000,2025-03-25 13:20:00+05:30,772.45,794.35,772.45,794.35,750
1742889300,2025-03-25 13:25:00+05:30,792.8,792.8,782.05,782.05,750
