epoch_short,datetime_ist,open_short,high_short,low_short,close_short,volume_short,epoch_long,open_long,high_long,low_long,close_long,volume_long,price_diff,macd
1742874300,2025-03-25 09:15:00+05:30,58.45,64.65,58.45,64.65,44700,1742874300,66.0,72.9,66.0,72.45,14025,-7.799999999999997,0.0
1742874600,2025-03-25 09:20:00+05:30,65.0,69.5,64.8,68.7,25500,1742874600,73.35,78.2,73.3,77.8,12750,-9.099999999999994,-0.0010032799536947579
1742874900,2025-03-25 09:25:00+05:30,68.9,68.9,62.8,62.8,28950,1742874900,77.8,77.8,70.05,70.05,21300,-7.25,-0.0005230668287365958
1742875200,2025-03-25 09:30:00+05:30,62.55,62.55,59.45,60.55,41550,1742875200,70.45,70.45,67.35,67.95,14100,-7.400000000000006,-0.00018452614448172255
1742875500,2025-03-25 09:35:00+05:30,60.85,61.1,59.1,59.6,16650,1742875500,67.95,68.85,66.45,67.15,22800,-7.550000000000004,1.984370246788103e-05
1742875800,2025-03-25 09:40:00+05:30,59.6,60.3,59.25,59.7,9525,1742875800,67.15,68.35,66.65,67.35,14625,-7.6499999999999915,0.00013582450613291996
1742876100,2025-03-25 09:45:00+05:30,59.7,60.4,58.35,58.5,18150,1742876100,67.65,68.75,65.4,65.4,15150,-6.900000000000006,0.0008241607320886857
1742876400,2025-03-25 09:50:00+05:30,58.5,58.8,55.45,55.45,23025,1742876400,66.2,66.2,62.2,62.2,28275,-6.75,0.001589906926962037
1742876700,2025-03-25 09:55:00+05:30,55.45,56.4,54.1,55.5,41250,1742876700,62.2,62.95,60.85,62.15,22050,-6.649999999999999,0.002389642790550539
1742877000,2025-03-25 10:00:00+05:30,55.55,58.2,55.55,57.8,29025,1742877000,61.8,65.4,61.8,64.9,10950,-7.1000000000000085,0.002796424080258042
1742877300,2025-03-25 10:05:00+05:30,57.8,59.3,56.8,59.3,19050,1742877300,64.9,66.8,64.0,66.4,19875,-7.1000000000000085,0.0031787578332886923
1742877600,2025-03-25 10:10:00+05:30,59.3,60.45,58.5,60.25,14400,1742877600,66.55,68.6,65.95,68.6,9375,-8.349999999999994,0.002572996309994302
1742877900,2025-03-25 10:15:00+05:30,61.0,61.5,57.55,59.4,23925,1742877900,68.6,69.4,64.65,66.45,7425,-7.050000000000004,0.003001721432923432
1742878200,2025-03-25 10:20:00+05:30,59.4,60.5,57.8,59.6,10350,1742878200,66.45,67.75,65.0,66.35,5550,-6.749999999999993,0.0036361643215014894
1742878500,2025-03-25 10:25:00+05:30,59.6,60.2,58.75,60.2,4125,1742878500,66.35,67.4,65.75,66.3,1350,-6.099999999999994,0.004734676969359697
1742878800,2025-03-25 10:30:00+05:30,60.2,61.4,59.2,60.55,23550,1742878800,66.3,68.45,66.3,67.5,5100,-6.950000000000003,0.005113352399416904
1742879100,2025-03-25 10:35:00+05:30,60.75,63.85,60.35,61.45,12675,1742879100,67.5,72.4,67.5,69.75,10350,-8.299999999999997,0.004425464597419548
1742879400,2025-03-25 10:40:00+05:30,62.35,64.05,61.15,61.25,13425,1742879400,69.75,72.25,68.0,68.8,12975,-7.549999999999997,0.004350669266458773
1742879700,2025-03-25 10:45:00+05:30,61.25,63.6,61.25,63.55,4500,1742879700,68.5,71.95,68.5,71.2,3525,-7.650000000000006,0.004199439283159023
1742880000,2025-03-25 10:50:00+05:30,63.65,65.4,62.95,65.35,12975,1742880000,71.5,73.75,70.8,73.5,6975,-8.150000000000006,0.003667378035750346
1742880300,2025-03-25 10:55:00+05:30,65.35,72.95,65.35,66.85,22425,1742880300,73.5,82.3,73.5,75.8,18150,-8.950000000000003,0.002544237467894561
1742880600,2025-03-25 11:00:00+05:30,67.9,70.0,66.9,66.9,8400,1742880600,75.8,78.6,75.25,76.5,6375,-9.599999999999994,0.0009790353471545998
1742880900,2025-03-25 11:05:00+05:30,66.8,68.55,64.5,68.55,4275,1742880900,76.5,77.05,72.6,77.05,7800,-8.5,0.00034777134350783
1742881200,2025-03-25 11:10:00+05:30,68.55,68.55,65.6,65.8,8100,1742881200,77.05,77.05,74.05,74.5,3975,-8.700000000000003,-0.00040352200768634106
1742881500,2025-03-25 11:15:00+05:30,65.8,67.9,64.55,66.45,5025,1742881500,74.5,76.65,72.75,74.75,4275,-8.299999999999997,-0.0008046356560491574
1742881800,2025-03-25 11:20:00+05:30,66.45,69.25,64.95,69.25,3600,1742881800,73.55,77.95,72.7,77.95,5550,-8.700000000000003,-0.001491851017945578
1742882100,2025-03-25 11:25:00+05:30,69.25,70.95,68.7,69.75,3375,1742882100,78.0,80.05,77.15,78.55,4050,-8.799999999999997,-0.0022174347829180263
1742882400,2025-03-25 11:30:00+05:30,69.75,70.25,66.9,67.0,8250,1742882400,78.55,79.15,75.05,75.6,6600,-8.599999999999994,-0.0027471984575226926
1742882700,2025-03-25 11:35:00+05:30,67.4,69.45,67.3,69.45,5625,1742882700,75.6,78.4,75.35,78.25,3075,-8.799999999999997,-0.0034001645868020347
1742883000,2025-03-25 11:40:00+05:30,69.65,70.35,68.65,68.65,2400,1742883000,79.1,79.1,77.25,77.7,2925,-9.049999999999997,-0.0042076661127508075
1742883300,2025-03-25 11:45:00+05:30,68.65,68.85,68.0,68.3,2325,1742883300,77.25,78.1,76.55,78.1,3825,-9.799999999999997,-0.005546489055288539
1742883600,2025-03-25 11:50:00+05:30,69.0,70.25,65.8,66.15,2700,1742883600,78.1,78.45,74.05,74.45,1500,-8.299999999999997,-0.005650040596726136
1742883900,2025-03-25 11:55:00+05:30,66.15,67.45,63.5,63.5,1875,1742883900,74.45,75.6,72.4,72.4,2025,-8.900000000000006,-0.006206609927058793
